,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution,FlippingMomentum
136,../shapes/FloorLamp/D00388.obj,3767,[-0.00309324  0.00691185 -0.01625494],[-0.00309324  0.00691185 -0.01625494],[1. 1. 1.],0.5476689848762248,2.372247435453983,[-0.495216  0.979268 -0.649654  0.664287 -0.673652  0.640507],[0. 0. 0.],7212,FloorLamp,Triangle,"[[ 0.99927496 -0.0362818   0.01154095]
 [-0.02992724 -0.56113746  0.82718143]
 [ 0.02353557  0.82692707  0.56181642]]",[0.1413333  0.0956877  0.09536469],7767.319641276381,"[np.float64(349.6811388497619), np.float64(23.228257518596386), np.float64(-54.74850561787732)]"
137,../shapes/FloorLamp/m618.obj,1622,[0.08008882 0.41721148 0.07959399],[0.08008882 0.41721148 0.07959399],[1. 1. 1.],0.39740737133144877,0.9624755108640427,[0.025    0.134223 0.025    0.975    0.025    0.134222],[0. 0. 0.],3232,FloorLamp,Triangle,"[[ 1.65787136e-03  9.22096806e-01 -3.86955723e-01]
 [ 9.99998622e-01 -1.49669279e-03  7.17842926e-04]
 [-8.27668268e-05  3.86956380e-01  9.22098017e-01]]",[0.16168141 0.00054199 0.00053932],111.43379738575035,"[np.float64(22.425919531603114), np.float64(1077.2324904115642), np.float64(22.146640403287684)]"
138,../shapes/FloorLamp/m620.obj,5584,[0.07516629 0.59678376 0.07066886],[0.07516629 0.59678376 0.07066886],[1. 1. 1.],0.26031444337790344,0.9595310500515343,[0.025    0.124357 0.025    0.975    0.025    0.116258],[0. 0. 0.],11058,FloorLamp,Triangle,"[[-1.37354919e-04  9.99999786e-01  6.40061294e-04]
 [ 9.99999987e-01  1.37405194e-04 -7.85036776e-05]
 [ 7.85916086e-05 -6.40050503e-04  9.99999792e-01]]",[0.07964052 0.00055363 0.00037394],193.49924135768856,"[np.float64(68.50480222126615), np.float64(4777.50756523776), np.float64(59.25771223699727)]"
139,../shapes/FloorLamp/m623.obj,78,[0.15490785 0.73097168 0.13605626],[0.15490785 0.73097168 0.13605626],[1. 1. 1.],0.2414916793423646,1.0102587480586347,[0.025    0.284805 0.025    0.975    0.025    0.249998],[0. 0. 0.],120,FloorLamp,Triangle,"[[-9.95572888e-01 -9.39926869e-02 -1.09680979e-05]
 [-1.04311408e-04  1.22155992e-03 -9.99999248e-01]
 [-9.39926296e-02  9.95572138e-01  1.22595645e-03]]",[0.00269513 0.00265937 0.09470802],9.150034317858786,"[np.float64(3.134223450865223), np.float64(70.09798363768978), np.float64(2.5181738567329996)]"
140,../shapes/Glasses/D00225.obj,1524,[ 0.02505174 -0.19757303  0.00758202],[ 0.02505174 -0.19757303  0.00758202],[1. 1. 1.],0.5488582147489326,1.710453279994809,[-0.541097  0.680598 -0.533612  0.6235   -0.174802  0.132124],[0. 0. 0.],3000,Glasses,Triangle,"[[ 0.99420843 -0.10716556  0.00807083]
 [-0.10732105 -0.99397546  0.02224825]
 [-0.00563796  0.02298557  0.9997199 ]]",[0.21979549 0.10831156 0.00321583],1010.6893168144751,"[np.float64(87.4369005723528), np.float64(-204.79396694213474), np.float64(1.052165565944335)]"
141,../shapes/Glasses/D00475.obj,1566,[ 0.04232532 -0.01312828  0.0545355 ],[ 0.04232532 -0.01312828  0.0545355 ],[1. 1. 1.],0.43864989587221703,1.5273838955829016,[-0.80163   0.310515 -0.587238  0.393097 -0.108938  0.258456],[0. 0. 0.],3092,Glasses,Triangle,"[[ 0.98948356  0.14136092 -0.0306493 ]
 [ 0.14125909 -0.98995753 -0.00547343]
 [ 0.03111524 -0.00108638  0.99951521]]",[0.12884822 0.09620017 0.01367455],128.62223894839465,"[np.float64(-129.54848001791996), np.float64(-55.89503190920401), np.float64(40.64472817555842)]"
142,../shapes/Glasses/D00575.obj,17472,[-0.02751155 -0.16663631 -0.0107563 ],[-0.02751155 -0.16663631 -0.0107563 ],[1. 1. 1.],0.4112717538661453,1.750436721719754,[-0.721997  0.444237 -0.394149  0.891509 -0.102883  0.122972],[0. 0. 0.],32776,Glasses,Triangle,"[[ 0.95424204  0.29809101 -0.02374602]
 [ 0.29778096 -0.95450427 -0.01575126]
 [ 0.02736099 -0.0079594   0.99959393]]",[0.13483754 0.0736387  0.00311246],215.53965408253435,"[np.float64(-1025.3261647444792), np.float64(-1176.3625119240244), np.float64(-26.50727452224402)]"
143,../shapes/Glasses/D00630.obj,3019,[-0.07235748  0.11607632 -0.04006026],[-0.07235748  0.11607632 -0.04006026],[1. 1. 1.],0.33129839388202026,1.5727285640281352,[-0.66284   0.427605 -0.782738  0.282376 -0.245093  0.142124],[0. 0. 0.],5960,Glasses,Triangle,"[[ 0.99393804 -0.10959409  0.00873586]
 [-0.1097957  -0.99357325  0.02751548]
 [-0.00566418  0.02830784  0.9995832 ]]",[0.08821961 0.06009865 0.01004338],24.481329458338237,"[np.float64(-239.10560738900298), np.float64(35.77393480778461), np.float64(-37.448116439868066)]"
144,../shapes/Glasses/D00816.obj,15752,[ 0.11569406 -0.02717446  0.0153946 ],[ 0.11569406 -0.02717446  0.0153946 ],[1. 1. 1.],0.4380541143071697,1.8270883770677324,[-0.739573  0.543667 -0.950918  0.332378 -0.123246  0.088174],[0. 0. 0.],30220,Glasses,Triangle,"[[ 0.80027495 -0.59949333 -0.012952  ]
 [-0.59958444 -0.80029867 -0.00453192]
 [ 0.00764861 -0.0113926   0.99990585]]",[0.12770271 0.10178105 0.00150117],280.41548243379395,"[np.float64(1126.267017944043), np.float64(-1646.8628798650789), np.float64(18.48902522556897)]"
145,../shapes/Glasses/D00994.obj,2199,[-0.11871948 -0.09884841 -0.0091902 ],[-0.11871948 -0.09884841 -0.0091902 ],[1. 1. 1.],0.4254909454394687,1.7507432865560273,[-0.737751  0.459597 -0.996489  0.253962 -0.122722  0.137724],[0. 0. 0.],4312,Glasses,Triangle,"[[ 0.74719273 -0.66438381  0.01723894]
 [-0.66457977 -0.74714687  0.01026069]
 [-0.00606298  0.01912336  0.99979875]]",[0.14375624 0.06890673 0.00433063],120.46420261848286,"[np.float64(-380.43314038521765), np.float64(-376.87740870340997), np.float64(-1.3809954892118925)]"
146,../shapes/Guitar/D00023.obj,3655,[-0.22005379  0.01666621  0.01035127],[-0.22005379  0.01666621  0.01035127],[1. 1. 1.],0.5245593241019586,1.6465477761346619,[-0.796232  0.751486 -0.262497  0.27479  -0.054427  0.109924],[0. 0. 0.],7019,Guitar,Triangle,"[[ 0.99891092  0.04599231  0.00785425]
 [ 0.04588419 -0.99885646  0.0134317 ]
 [-0.00846303  0.01305668  0.99987894]]",[0.29147618 0.00457294 0.00063322],61256.73546804489,"[np.float64(-1322.8980676433255), np.float64(20.84864513344809), np.float64(2.8650241330874553)]"
147,../shapes/Guitar/D00076.obj,8889,[-0.02432309 -0.01118317  0.02588572],[-0.02432309 -0.01118317  0.02588572],[1. 1. 1.],0.3540272906478727,1.6594771513455675,[-0.750277  0.80501  -0.267778  0.303992 -0.03372   0.055867],[0. 0. 0.],17465,Guitar,Triangle,"[[ 0.99993123 -0.01058596 -0.00504647]
 [-0.00505907 -0.00116336 -0.99998653]
 [-0.01057994 -0.99994329  0.00121683]]",[0.17784614 0.00066474 0.00640295],155860.8900493389,"[np.float64(950.8996051697783), np.float64(-15.124596772522505), np.float64(19.840293445814215)]"
148,../shapes/Guitar/D00222.obj,1068,[-0.11249787 -0.01168953 -0.02075614],[-0.11249787 -0.01168953 -0.02075614],[1. 1. 1.],0.5101701367934313,1.9207706393263095,[-0.802099  1.00169  -0.325662  0.298917 -0.122863  0.090693],[0. 0. 0.],1998,Guitar,Triangle,"[[ 0.99996836 -0.00652928 -0.00454303]
 [-0.006153   -0.99690178  0.07841538]
 [ 0.00504095  0.07838495  0.99691042]]",[0.29006544 0.01420195 0.00254403],92.73789904111244,"[np.float64(-174.18733190270075), np.float64(-3.9286062093583185), np.float64(-2.714593200189335)]"
149,../shapes/Guitar/D00414.obj,947,[ 0.06581204  0.05991228 -0.01297559],[ 0.06581204  0.05991228 -0.01297559],[1. 1. 1.],0.4575059045779958,1.7352142747767494,[-0.861591  0.777109 -0.187211  0.326456 -0.151303  0.097247],[0. 0. 0.],1397,Guitar,Triangle,"[[ 0.99989395  0.01126737 -0.00922679]
 [ 0.00981886 -0.05367465  0.9985102 ]
 [-0.01075533  0.99849491  0.05377959]]",[0.24581451 0.00284669 0.01353219],94.51130750896317,"[np.float64(-1.3164255509097984), np.float64(16.951767753470417), np.float64(-1.8514481359266695)]"
150,../shapes/Guitar/D00416.obj,4694,[-0.15454868 -0.0062903   0.02082367],[-0.15454868 -0.0062903   0.02082367],[1. 1. 1.],0.4042699369970925,1.5749571430835825,[-0.872283  0.587531 -0.288835  0.2832   -0.093521  0.055506],[0. 0. 0.],9011,Guitar,Triangle,"[[ 9.99935255e-01  1.02827279e-02 -4.87349375e-03]
 [ 1.02779000e-02 -9.99946666e-01 -1.01466135e-03]
 [ 4.88366731e-03 -9.64506375e-04  9.99987610e-01]]",[0.19485183 0.00727172 0.00084246],407.52227393772904,"[np.float64(-1245.1975287744813), np.float64(-4.251744772141348), np.float64(6.47335700361968)]"
151,../shapes/Guitar/D00549.obj,10340,[ 0.19806737 -0.0408414   0.0030586 ],[ 0.19806737 -0.0408414   0.0030586 ],[1. 1. 1.],0.5477084335372974,1.5796632314376378,[-0.663169  0.856067 -0.278976  0.145906 -0.021161  0.060895],[0. 0. 0.],20236,Guitar,Triangle,"[[ 9.99965937e-01 -8.23882072e-03 -4.97252317e-04]
 [-8.20287122e-03 -9.98672195e-01  5.08582327e-02]
 [ 9.15603925e-04  5.08524214e-02  9.98705759e-01]]",[0.3226351  0.00395957 0.00036893],14912.329219628553,"[np.float64(3791.601205770569), np.float64(-71.65068055839107), np.float64(4.678225794957527)]"
152,../shapes/Gun/D00153.obj,364,[ 0.18955624 -0.06541652  0.00255326],[ 0.18955624 -0.06541652  0.00255326],[1. 1. 1.],0.6041480340211367,1.9576098147848566,[-0.774471  0.976852 -0.435366  0.412921 -0.109726  0.103612],[0. 0. 0.],704,Gun,Triangle,"[[ 9.95043749e-01 -9.94363615e-02 -5.90397349e-04]
 [-9.93954949e-02 -9.94773555e-01  2.33689951e-02]
 [ 2.91103951e-03  2.31944896e-02  9.99726733e-01]]",[0.39098859 0.02082515 0.00152388],43.76710323214634,"[np.float64(125.47228295353109), np.float64(-13.957926195583212), np.float64(0.10090159681244447)]"
153,../shapes/Gun/D00972.obj,28870,[-0.14411914  0.07636886  0.01701374],[-0.14411914  0.07636886  0.01701374],[1. 1. 1.],0.3280509240283697,2.134323429621668,[-1.23352   0.633474 -0.405593  0.572147 -0.156665  0.180521],[0. 0. 0.],56646,Gun,Triangle,"[[ 0.99652478  0.06068742  0.05705606]
 [ 0.0619812  -0.08263602 -0.9946505 ]
 [ 0.05564788 -0.99473028  0.08611032]]",[0.10387446 0.00729661 0.03370576],10622.723189999457,"[np.float64(-4792.3087287437165), np.float64(1516.9580654674012), np.float64(200.01030865738596)]"
154,../shapes/Gun/m650.obj,1460,[0.32397387 0.43875302 0.0926815 ],[0.32397387 0.43875302 0.0926815 ],[1. 1. 1.],0.2823506847156732,1.1504662621167994,[0.025    0.975    0.025    0.660075 0.025    0.158238],[0. 0. 0.],2464,Gun,Triangle,"[[-8.52050331e-01 -5.23459809e-01 -2.47491819e-04]
 [-5.23449834e-01  8.52030976e-01  6.59449928e-03]
 [ 3.24108464e-03 -5.74839485e-03  9.99978225e-01]]",[0.06624718 0.02826647 0.00167107],78.64376701290624,"[np.float64(386.2732616289257), np.float64(548.8888435766463), np.float64(25.08718637617417)]"
155,../shapes/Gun/m657.obj,18283,[0.12794955 0.54197269 0.61095463],[0.12794955 0.54197269 0.61095463],[1. 1. 1.],0.25955100408866266,1.2106922180653512,[0.025    0.230622 0.025    0.7468   0.025    0.975   ],[0. 0. 0.],36520,Gun,Triangle,"[[ 9.99999810e-01 -5.15104784e-04 -3.37848899e-04]
 [-4.79761602e-04 -3.07222547e-01 -9.51637576e-01]
 [-3.86398269e-04 -9.51637558e-01  3.07222736e-01]]",[0.00190283 0.06967115 0.0133269 ],2052.2508970876543,"[np.float64(667.0057572544459), np.float64(11407.096089276545), np.float64(15985.067742716437)]"
156,../shapes/Gun/m676.obj,485,[0.11816471 0.19354961 0.27444904],[0.11816471 0.19354961 0.27444904],[1. 1. 1.],0.16374453637320593,0.9956135037478148,[0.025    0.194667 0.025    0.269866 0.025    0.975   ],[0. 0. 0.],910,Gun,Triangle,"[[-0.04181725 -0.88969692  0.4546325 ]
 [ 0.03400603  0.45349949  0.89060755]
 [ 0.9985464  -0.05270301 -0.01129096]]",[0.04669974 0.00134115 0.00227959],96.8369717334196,"[np.float64(14.043970976837127), np.float64(36.256948936984216), np.float64(110.92241159935296)]"
157,../shapes/Gun/m679.obj,2003,[0.05184542 0.1850506  0.54591846],[0.05184542 0.1850506  0.54591846],[1. 1. 1.],0.29514751183660987,0.9761571374819732,[0.025    0.078136 0.025    0.243081 0.025    0.975   ],[0. 0. 0.],3774,Gun,Triangle,"[[ 6.78695212e-04 -9.99997519e-01 -2.12172499e-03]
 [-9.28971856e-02  2.04950176e-03 -9.95673597e-01]
 [-9.95675475e-01 -8.72861183e-04  9.28955641e-02]]",[0.11146062 0.00016316 0.00103784],900.2794650648661,"[np.float64(10.775269585113463), np.float64(135.65379895659333), np.float64(1518.4168649663843)]"
158,../shapes/Hand/D01093.obj,8471,[-1.10655885e-04 -4.05001771e-05 -9.36084288e-05],[-1.10655885e-04 -4.05001771e-05 -9.36084288e-05],[1. 1. 1.],0.4770380558711782,2.0353182581783127,[-0.438509  0.357895 -0.763159  0.989234 -0.282379  0.378968],[0. 0. 0.],16938,Hand,Triangle,"[[-0.50948184 -0.86044008 -0.00843327]
 [-0.09480368  0.04638858  0.99441458]
 [ 0.85524296 -0.50743568  0.10520703]]",[0.01743407 0.05098026 0.1973551 ],14.517245907968759,"[np.float64(-31.447161718345427), np.float64(427.98005698223795), np.float64(48.58697962299917)]"
159,../shapes/Hand/D01162.obj,1198,[0.45420048 0.39320189 0.56460197],[0.45420048 0.39320189 0.56460197],[1. 1. 1.],0.35110085083000536,1.4737714081966715,[0.025    0.858363 0.025    0.783293 0.025    0.975   ],[0. 0. 0.],2392,Hand,Triangle,"[[ 0.29834151  0.81917516  0.4898412 ]
 [ 0.94922682 -0.30831576 -0.06252873]
 [-0.09980378 -0.48362532  0.86956642]]",[0.03057085 0.04629213 0.05723275],77.38784669630205,"[np.float64(605.4660421615044), np.float64(446.0621644676169), np.float64(890.9496968209622)]"
160,../shapes/Hand/m323.obj,43386,[0.20506738 0.47653421 0.20180967],[0.20506738 0.47653421 0.20180967],[1. 1. 1.],0.24590011488139193,1.0623209318096862,[0.025    0.351535 0.025    0.975    0.025    0.370544],[0. 0. 0.],86361,Hand,Triangle,"[[-0.76497558  0.64390778  0.01396859]
 [ 0.04386796  0.03045352  0.99857307]
 [-0.64256358 -0.76449679  0.05154312]]",[0.00359629 0.01037842 0.05695945],71.31103137679774,"[np.float64(4185.289321959838), np.float64(24510.432209266208), np.float64(4180.243311962436)]"
161,../shapes/Hand/m327.obj,386,[0.47950114 0.22441801 0.51535044],[0.47950114 0.22441801 0.51535044],[1. 1. 1.],0.3052240481206579,1.2658540369019644,[0.025    0.775154 0.025    0.395345 0.025    0.975   ],[0. 0. 0.],768,Hand,Triangle,"[[ 0.05774884 -0.99771157 -0.03516676]
 [ 0.13025076  0.04245418 -0.99057175]
 [-0.98979786 -0.05262387 -0.13240437]]",[0.06539564 0.03115432 0.00679459],6.129041501650413,"[np.float64(200.42049072333702), np.float64(43.66168446693959), np.float64(253.73435102281485)]"
162,../shapes/Hand/m328.obj,6038,[0.53541088 0.38691597 0.12651996],[0.53541088 0.38691597 0.12651996],[1. 1. 1.],0.2943291755227401,1.2811655836354643,[0.025    0.975    0.025    0.850934 0.025    0.263156],[0. 0. 0.],12072,Hand,Triangle,"[[ 0.98823836 -0.14845894 -0.03667278]
 [-0.14886796 -0.98881907 -0.00867103]
 [ 0.03497546 -0.01402845  0.99928971]]",[0.05442948 0.04016111 0.00333121],10.436787105931213,"[np.float64(4112.592751034117), np.float64(2293.3225471036517), np.float64(233.9913227720696)]"
163,../shapes/Hand/m337.obj,1925,[0.15568041 0.10268577 0.69454441],[0.15568041 0.10268577 0.69454441],[1. 1. 1.],0.21579300964004533,0.9874709741688613,[0.025    0.245675 0.025    0.179601 0.025    0.975   ],[0. 0. 0.],3846,Hand,Triangle,"[[ 1.78816548e-02  9.87251299e-01 -1.58161687e-01]
 [ 1.88930505e-03  1.58153333e-01  9.87412758e-01]
 [-9.99838325e-01  1.79553898e-02 -9.62824453e-04]]",[0.06451513 0.00320812 0.00089985],55.66726226522686,"[np.float64(105.3366049565173), np.float64(44.22489012460014), np.float64(2101.428054912459)]"
164,../shapes/Hat/m1627.obj,1009,[0.50004498 0.25035668 0.51096035],[0.50004498 0.25035668 0.51096035],[1. 1. 1.],0.26513312946741335,1.2394674967622183,[0.025    0.975    0.025    0.462361 0.025    0.690203],[0. 0. 0.],1998,Hat,Triangle,"[[ 9.99999531e-01  6.97213909e-04  6.72593585e-04]
 [ 3.94869702e-04 -9.27345468e-01  3.74206130e-01]
 [-8.84628331e-04  3.74205689e-01  9.27345308e-01]]",[0.03021249 0.00486902 0.04999598],188.85973365402032,"[np.float64(559.2990528571504), np.float64(146.25236612878103), np.float64(606.3081280276919)]"
165,../shapes/Hat/m1628.obj,958,[0.40627975 0.15753351 0.49580683],[0.40627975 0.15753351 0.49580683],[1. 1. 1.],0.350829855038176,1.3305570340673112,[0.025    0.790791 0.025    0.555515 0.025    0.975   ],[0. 0. 0.],1500,Hat,Triangle,"[[ 7.57465287e-03 -9.99970944e-01 -8.58291949e-04]
 [-3.77982460e-02  5.71386476e-04 -9.99285228e-01]
 [-9.99256682e-01 -7.60168065e-03  3.77928196e-02]]",[0.05588632 0.03990704 0.03494112],181.28548855087823,"[np.float64(311.90493318134025), np.float64(110.84824454779061), np.float64(459.9732919094199)]"
166,../shapes/Hat/m1634.obj,5814,[0.47944226 0.34156006 0.58622117],[0.47944226 0.34156006 0.58622117],[1. 1. 1.],0.37933032588253124,1.4674005055651984,[0.025    0.927438 0.025    0.685583 0.025    0.975   ],[0. 0. 0.],11562,Hat,Triangle,"[[ 0.01288784  0.99984189  0.01225127]
 [ 0.13692645  0.01037217 -0.99052691]
 [ 0.99049738 -0.01444327  0.13677112]]",[0.09765652 0.04249069 0.01696641],74.93863275644475,"[np.float64(3138.765788864521), np.float64(1561.3096664342256), np.float64(5091.43921033897)]"
167,../shapes/Hat/m1637.obj,1002,[0.40484764 0.39923178 0.49307291],[0.40484764 0.39923178 0.49307291],[1. 1. 1.],0.3714210248286634,1.3821148631897422,[0.025    0.784695 0.025    0.681205 0.025    0.975   ],[0. 0. 0.],2000,Hat,Triangle,"[[-9.99999980e-01  1.99394059e-04 -1.86352812e-05]
 [ 1.89866130e-04  9.73563332e-01  2.28417168e-01]
 [-6.36876526e-05 -2.28417160e-01  9.73563350e-01]]",[0.04296221 0.03354876 0.06660809],7.963479535782261,"[np.float64(413.02680284279114), np.float64(387.44719535837544), np.float64(614.63261554523)]"
168,../shapes/Hat/m1639.obj,2029,[0.34533505 0.55206235 0.44176952],[0.34533505 0.55206235 0.44176952],[1. 1. 1.],0.33023742345142626,1.4369005925299774,[0.025    0.664693 0.025    0.975    0.025    0.892742],[0. 0. 0.],4000,Hat,Triangle,"[[-9.99999045e-01  8.49913964e-04 -1.08980709e-03]
 [ 1.37819384e-03  5.54473749e-01 -8.32200073e-01]
 [ 1.03029041e-04  8.32200781e-01  5.54474391e-01]]",[0.03336298 0.0510678  0.02943929],25.025960451589448,"[np.float64(610.478647321749), np.float64(1350.9152162466166), np.float64(957.3713769383805)]"
169,../shapes/Helicopter/D00423.obj,1362,[0.12668315 0.03091704 0.01718354],[0.12668315 0.03091704 0.01718354],[1. 1. 1.],0.28547774378631924,2.180938042626154,[-1.07205   0.614204 -0.619176  0.674197 -0.180666  0.309461],[0. 0. 0.],2668,Helicopter,Triangle,"[[ 0.99804984 -0.06238039 -0.00228207]
 [-0.00660462 -0.06917539 -0.99758265]
 [-0.06207173 -0.99565227  0.06945249]]",[0.11977917 0.00690975 0.00908878],146.53395656799046,"[np.float64(43.261358595041614), np.float64(9.411431850521991), np.float64(7.574641659666212)]"
170,../shapes/Helicopter/D00473.obj,5823,[ 0.13697756  0.00206289 -0.03583013],[ 0.13697756  0.00206289 -0.03583013],[1. 1. 1.],0.2527985054558183,2.3688594758216452,[-0.983973  0.736932 -0.508541  0.369741 -0.802736  0.567885],[0. 0. 0.],8027,Helicopter,Triangle,"[[ 0.9980507  -0.04590971 -0.04227421]
 [-0.02486423 -0.913811    0.40537788]
 [ 0.05724141  0.40353656  0.91317122]]",[0.07271468 0.01586168 0.01043408],688.419511264046,"[np.float64(138.20178679963675), np.float64(22.378243515344717), np.float64(-36.04248947089085)]"
171,../shapes/Helicopter/m1315.obj,510,[0.35250646 0.50007705 0.09877363],[0.35250646 0.50007705 0.09877363],[1. 1. 1.],0.2009698656491796,1.213214703600315,[0.025    0.752246 0.025    0.975    0.025    0.226254],[0. 0. 0.],844,Helicopter,Triangle,"[[-9.95052426e-01  9.93501915e-02  4.58024407e-04]
 [ 4.52408304e-04 -7.90575054e-05  9.99999895e-01]
 [-9.93502172e-02 -9.95052528e-01 -3.37195109e-05]]",[0.03640848 0.00227975 0.01752522],42.46712646030183,"[np.float64(145.41896951079923), np.float64(216.5900560010877), np.float64(10.186485414694664)]"
172,../shapes/Helicopter/m1321.obj,2752,[0.34545495 0.15350776 0.61800601],[0.34545495 0.15350776 0.61800601],[1. 1. 1.],0.15770473118068146,1.1701756212487935,[0.025    0.658962 0.025    0.279761 0.025    0.975   ],[0. 0. 0.],5138,Helicopter,Triangle,"[[ 0.01239559  0.9997873  -0.01648344]
 [-0.09960127 -0.01516818 -0.99491181]
 [ 0.99495022 -0.01397429 -0.09939207]]",[0.03260458 0.00168926 0.00466159],328.0497325344656,"[np.float64(621.6199300592098), np.float64(141.86060689738062), np.float64(2133.4688989224805)]"
173,../shapes/Helicopter/m1327.obj,7851,[0.39638954 0.37313159 0.17394337],[0.39638954 0.37313159 0.17394337],[1. 1. 1.],0.23367169679617597,1.2366928371366108,[0.025    0.762712 0.025    0.975    0.025    0.312559],[0. 0. 0.],14167,Helicopter,Triangle,"[[ 0.01584594  0.99981601 -0.01080964]
 [ 0.99326927 -0.01698094 -0.11457662]
 [ 0.1147391   0.00892131  0.9933556 ]]",[0.07186929 0.0017343  0.00441316],512.280867692501,"[np.float64(2251.956834162726), np.float64(3192.2498678116963), np.float64(517.9904621968935)]"
