,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Distribution
271,../shapes/RectangleTable/D00944.obj,1016,[-0.11183941  0.01604566 -0.00014978],[-0.11183941  0.01604566 -0.00014978],[1. 1. 1.],0.5751696618031648,2.447518364867974,[-0.877812  0.630314 -0.662728  0.717135 -0.506402  0.839659],[0. 0. 0.],1996,RectangleTable,Triangle,"[[-0.36443059 -0.92196439 -0.13104198]
 [-0.04230257 -0.1241838   0.99135709]
 [ 0.93026923 -0.36682426 -0.00625491]]",[0.07831203 0.13479105 0.13396272],388.9063370326973
272,../shapes/RectangleTable/D00766.obj,2973,[-0.09065899  0.00325731 -0.00065488],[-0.09065899  0.00325731 -0.00065488],[1. 1. 1.],0.5019278052480329,2.487165306356013,[-0.938346  0.751994 -0.843808  0.846897 -0.048637  0.637117],[0. 0. 0.],8352,RectangleTable,Triangle,"[[ 0.02552327  0.94656488  0.32150194]
 [ 0.00921889 -0.3218159   0.94675738]
 [-0.99963172  0.02120046  0.01694007]]",[0.00490245 0.15064357 0.15042246],91.92049287207726
273,../shapes/RectangleTable/D00603.obj,7282,[-0.08084844 -0.12663898 -0.23573725],[-0.08084844 -0.12663898 -0.23573725],[1. 1. 1.],0.7606955214500475,2.1242259504169985,[-0.882731  0.75784  -0.581945  0.382795 -0.639173  0.304299],[0. 0. 0.],13672,RectangleTable,Triangle,"[[ 0.99399028 -0.07733056 -0.077481  ]
 [-0.08715514 -0.13077887 -0.98757322]
 [-0.06623672 -0.98839105  0.13673268]]",[0.4693189  0.01746109 0.09549813],154.51480866895963
274,../shapes/RectangleTable/D00523.obj,12600,[-0.00079534 -0.08651083 -0.04373247],[-0.00079534 -0.08651083 -0.04373247],[1. 1. 1.],0.9260425958946159,2.7973356647435073,[-0.977379  0.97952  -1.0485    0.897774 -0.197838  0.257849],[0. 0. 0.],25140,RectangleTable,Triangle,"[[ 0.80061502  0.59912558  0.00800782]
 [ 0.59826842 -0.80006337  0.04442415]
 [-0.03302241  0.03077582  0.99898067]]",[0.4394057  0.41102238 0.00760998],535.3582247339865
275,../shapes/Rocket/D00697.obj,217,[ 0.08112643 -0.01724393 -0.01031276],[ 0.08112643 -0.01724393 -0.01031276],[1. 1. 1.],0.5083293237527075,1.7630128729697354,[-0.671248  0.941028 -0.282161  0.223494 -0.267608  0.235476],[0. 0. 0.],430,Rocket,Triangle,"[[-0.999759   -0.02192891  0.0010307 ]
 [-0.01992834  0.88685437 -0.46161909]
 [-0.00920872  0.46152838  0.88707765]]",[0.29359358 0.0041945  0.00419449],8.757908329327643
276,../shapes/Rocket/D00433.obj,170,[-0.10054851  0.01884814 -0.00955915],[-0.10054851  0.01884814 -0.00955915],[1. 1. 1.],0.5984384843750374,1.7618922709989961,[-0.818707  0.793682 -0.233606  0.267361 -0.253759  0.249727],[0. 0. 0.],304,Rocket,Triangle,"[[ 9.99986209e-01 -5.21846422e-03 -5.91287414e-04]
 [ 9.42818728e-04  2.89134508e-01 -9.57288017e-01]
 [-5.16653486e-03 -9.57274258e-01 -2.89135440e-01]]",[0.37097578 0.01050757 0.01052376],60.79374167612631
277,../shapes/Rocket/D00437.obj,1810,[-0.04201594  0.05303919 -0.03837892],[-0.04201594  0.05303919 -0.03837892],[1. 1. 1.],0.5231308308797731,1.9701065889288834,[-1.0896    0.829451 -0.18998   0.147994 -0.207735  0.082673],[0. 0. 0.],3910,Rocket,Triangle,"[[-0.99892999  0.03527073 -0.02991415]
 [ 0.02808789 -0.05118368 -0.9982942 ]
 [ 0.03674168  0.99806623 -0.05013823]]",[0.34349293 0.0010343  0.0052696 ],2181.8506467123157
278,../shapes/Rocket/D00851.obj,1175,[-0.0538131   0.04182746  0.03668743],[-0.0538131   0.04182746  0.03668743],[1. 1. 1.],0.5086241306179908,2.005272500114635,[-1.06053   0.888826 -0.111481  0.221993 -0.173601  0.157947],[0. 0. 0.],2048,Rocket,Triangle,"[[ 0.99946763  0.03212592  0.00568992]
 [ 0.03183933 -0.99848804  0.04480957]
 [-0.00712087  0.04460456  0.99897934]]",[0.31169353 0.00790581 0.00613149],396.5612767718897
279,../shapes/Rocket/D00719.obj,7915,[-0.21595973 -0.01403249 -0.00685951],[-0.21595973 -0.01403249 -0.00685951],[1. 1. 1.],0.34881484721059564,1.752067821062872,[-0.699287  0.990757 -0.177962  0.15734  -0.162172  0.155736],[0. 0. 0.],12970,Rocket,Triangle,"[[-0.99938548  0.0283621  -0.02059745]
 [ 0.03057901  0.41819984 -0.9078402 ]
 [ 0.01713441  0.90791216  0.41881013]]",[0.15176826 0.00675079 0.00657424],349.8925650510234
280,../shapes/Rocket/D00975.obj,46038,[ 0.06054726 -0.01458094  0.05886368],[ 0.06054726 -0.01458094  0.05886368],[1. 1. 1.],0.5016653919341179,2.0299125133394296,[-0.961595  0.969337 -0.139452  0.28388  -0.196421  0.264921],[0. 0. 0.],15346,Rocket,Triangle,"[[ 0.9964908   0.08203055 -0.01664562]
 [ 0.08044091 -0.88356244  0.46135308]
 [-0.0231376   0.46107309  0.88706046]]",[0.27104655 0.0064325  0.02052429],14684.586144443292
281,../shapes/RoundTable/D00401.obj,355,[-0.2360515  -0.0616164  -0.09799433],[-0.2360515  -0.0616164  -0.09799433],[1. 1. 1.],0.9179089750260291,2.981295131495371,[-1.09992   0.737442 -1.02134   0.836857 -0.994037  0.440998],[0. 0. 0.],551,RoundTable,Triangle,"[[-0.23526602  0.97169322  0.02149831]
 [ 0.11680566  0.00630825  0.99313476]
 [-0.9648867  -0.23616199  0.11498339]]",[0.25702508 0.30960942 0.29573705],54.71979409243311
282,../shapes/RoundTable/m923.obj,201,[0.50083715 0.4684934  0.49991004],[0.50083715 0.4684934  0.49991004],[1. 1. 1.],0.4334805636022555,1.4335699606677728,[0.025    0.97442  0.025    0.526223 0.025    0.975   ],[0. 0. 0.],366,RoundTable,Triangle,"[[-7.81129551e-04 -7.14923841e-01 -6.99201896e-01]
 [-9.99999689e-01  4.81885357e-04  6.24451936e-04]
 [ 1.09500422e-04 -6.99202166e-01  7.14923995e-01]]",[0.01760097 0.08989165 0.08990109],71.55153127792893
283,../shapes/RoundTable/D00827.obj,1732,[ 0.20992315  0.20308112 -0.03961143],[ 0.20992315  0.20308112 -0.03961143],[1. 1. 1.],0.5553893030000441,3.0743441146412027,[-0.671223  1.04606  -0.594336  1.24015  -0.926859  0.844353],[0. 0. 0.],3436,RoundTable,Triangle,"[[ 0.90672834 -0.41601785  0.06908588]
 [-0.42170814 -0.89351546  0.15424775]
 [ 0.00244052  0.16899488  0.98561391]]",[0.20315356 0.09957041 0.10017741],48.90306998958987
284,../shapes/RoundTable/D00649.obj,2136,[-0.03018652  0.00070123  0.04039636],[-0.03018652  0.00070123  0.04039636],[1. 1. 1.],0.6267368647916919,2.719806659349521,[-0.921891  0.858846 -0.890336  0.891407 -0.908957  0.116575],[0. 0. 0.],4256,RoundTable,Triangle,"[[ 0.04130499 -0.94176888  0.33371436]
 [ 0.00512971 -0.33379511 -0.94263169]
 [-0.99913342 -0.04064725  0.0089564 ]]",[0.03002907 0.2276663  0.2276663 ],282.1964372974793
285,../shapes/RoundTable/D00702.obj,6647,[-0.10180701  0.07645487  0.2546309 ],[-0.10180701  0.07645487  0.2546309 ],[1. 1. 1.],0.5416391099772352,2.4261372528220657,[-0.843261  0.598222 -0.728474  0.819497 -0.351743  0.836556],[0. 0. 0.],13237,RoundTable,Triangle,"[[ 0.18561662  0.97858912 -0.0889371 ]
 [ 0.23934669 -0.13281072 -0.96180792]
 [ 0.95302657 -0.15724073  0.25887394]]",[0.11883434 0.11159569 0.11217599],140.93999594476153
286,../shapes/RoundTable/m932.obj,10889,[0.49729823 0.31807773 0.49890293],[0.49729823 0.31807773 0.49890293],[1. 1. 1.],0.34954344004334514,1.4694459407712146,[0.025    0.975    0.025    0.620207 0.025    0.975   ],[0. 0. 0.],20594,RoundTable,Triangle,"[[ 0.29334722 -0.84813818 -0.44114513]
 [-0.95191822 -0.3017624  -0.05283148]
 [ 0.08831262 -0.43543206  0.89587935]]",[0.04738241 0.04877368 0.04858358],1047.86596699766
287,../shapes/Shelf/m854.obj,96,[0.49963442 0.5        0.091347  ],[0.49963442 0.5        0.091347  ],[1. 1. 1.],0.5359773370628569,1.3535052988156344,[0.025    0.974269 0.025    0.975    0.025    0.193419],[0. 0. 0.],204,Shelf,Triangle,"[[ 7.08781023e-01  7.05428565e-01  1.48439822e-08]
 [ 7.05428565e-01 -7.08781023e-01  2.57226856e-12]
 [-1.05229475e-08 -1.04695459e-08  1.00000000e+00]]",[0.15008286 0.15013303 0.00534315],4.834735576656605
288,../shapes/Shelf/m844.obj,200,[0.50039942 0.41557799 0.10831764],[0.50039942 0.41557799 0.10831764],[1. 1. 1.],0.5456695745646166,1.2561005139466348,[0.025    0.975    0.025    0.826961 0.025    0.204296],[0. 0. 0.],324,Shelf,Triangle,"[[-9.99999936e-01  3.55267052e-04  3.10601687e-05]
 [ 3.55219487e-04  9.99998784e-01 -1.51819788e-03]
 [ 3.15994966e-05  1.51818675e-03  9.99998847e-01]]",[0.18663117 0.11304629 0.00452984],42.87785256994015
289,../shapes/Shelf/D00242.obj,1874,[-0.28680804  0.07484414 -0.13160493],[-0.28680804  0.07484414 -0.13160493],[1. 1. 1.],0.48516922359971126,2.791214620181866,[-1.17163   0.757996 -1.02622   0.902776 -0.193852  0.394703],[0. 0. 0.],3584,Shelf,Triangle,"[[ 0.80113577  0.59309044 -0.08015742]
 [ 0.59414957 -0.80425728 -0.0125108 ]
 [ 0.07188722  0.03760265  0.9967037 ]]",[0.18256354 0.10984826 0.0054307 ],820.8452069311795
290,../shapes/Shelf/D00129.obj,1207,[ 0.00207075 -0.00592385 -0.02257965],[ 0.00207075 -0.00592385 -0.02257965],[1. 1. 1.],0.5569737995886235,2.3000938333357186,[-0.760135  0.763554 -0.731221  0.923977 -0.280218  0.19845 ],[0. 0. 0.],684,Shelf,Triangle,"[[ 0.96602128  0.25817724 -0.01214073]
 [ 0.25844483 -0.96543871  0.03368029]
 [ 0.00302565  0.03567359  0.99935891]]",[0.16700216 0.15310448 0.03106542],82.85153191077775
291,../shapes/Shelf/D00725.obj,5831,[ 0.00113701  0.16645394 -0.03546176],[ 0.00113701  0.16645394 -0.03546176],[1. 1. 1.],0.37693705613756107,2.507192207385784,[-0.757576  1.09321  -0.746881  0.890021 -0.229562  0.196062],[0. 0. 0.],8126,Shelf,Triangle,"[[ 0.85781889 -0.50803365 -0.07777252]
 [-0.4779369  -0.84416992  0.24280335]
 [ 0.18900549  0.17111095  0.96695293]]",[0.13845136 0.04731196 0.00886873],21376.000024280173
292,../shapes/Shelf/D00057.obj,9850,[-0.13041223 -0.15350438 -0.06352536],[-0.13041223 -0.15350438 -0.06352536],[1. 1. 1.],0.7185389299511646,2.110445645124271,[-0.956341  0.730087 -0.702769  0.462335 -0.300438  0.20203 ],[0. 0. 0.],6900,Shelf,Triangle,"[[ 0.9937514  -0.10693076  0.03199942]
 [-0.10982758 -0.98789842  0.10951996]
 [-0.01990112  0.11235003  0.99346938]]",[0.4191022  0.09671513 0.01485229],914.8274399325929
293,../shapes/Ship/m1468.obj,467,[0.48258255 0.12567911 0.10878513],[0.48258255 0.12567911 0.10878513],[1. 1. 1.],0.2652197007065811,0.9834010666828666,[0.025    0.975    0.025    0.227148 0.025    0.178993],[0. 0. 0.],684,Ship,Triangle,"[[ 9.99916175e-01  1.29467944e-02  1.51325194e-04]
 [ 5.69044706e-05  7.29303842e-03 -9.99973404e-01]
 [ 1.29475537e-02 -9.99889590e-01 -7.29169036e-03]]",[0.09164634 0.00106856 0.00158282],57.17938989812888
294,../shapes/Ship/m1459.obj,331,[0.44124319 0.16557521 0.21896947],[0.44124319 0.16557521 0.21896947],[1. 1. 1.],0.3035907157138751,1.2114327144439347,[0.025    0.975    0.025    0.664405 0.025    0.42026 ],[0. 0. 0.],531,Ship,Triangle,"[[ 0.99883463  0.0420377  -0.02371117]
 [ 0.04256249 -0.9988498   0.02207985]
 [ 0.02275571  0.02306333  0.99947499]]",[0.07040167 0.01684745 0.0152948 ],55.001751288780724
295,../shapes/Ship/m1430.obj,774,[0.47667241 0.08044232 0.08195287],[0.47667241 0.08044232 0.08195287],[1. 1. 1.],0.19833599082325143,1.0161271009799906,[0.025    0.975    0.025    0.367111 0.025    0.138905],[0. 0. 0.],1032,Ship,Triangle,"[[-9.99943149e-01  1.06629426e-02  1.02677794e-06]
 [ 1.06629426e-02  9.99943149e-01  3.80284641e-06]
 [ 9.86170037e-07 -3.81357869e-06  1.00000000e+00]]",[0.04652624 0.00246201 0.00088575],388.43005154090747
296,../shapes/Ship/D00647.obj,1713,[-0.01760725 -0.01479885 -0.0079643 ],[-0.01760725 -0.01479885 -0.0079643 ],[1. 1. 1.],0.3156923586308293,2.014473276849559,[-0.974421  0.981983 -0.228144  0.168889 -0.143241  0.126853],[0. 0. 0.],3374,Ship,Triangle,"[[ 0.99990988  0.01280367  0.00403795]
 [ 0.01285163 -0.99984439 -0.012084  ]
 [-0.0038826  -0.0121348   0.99991883]]",[0.15205618 0.00506914 0.0039662 ],212.13212242208562
297,../shapes/Ship/D00539.obj,23858,[-0.02277674 -0.01234348 -0.00522392],[-0.02277674 -0.01234348 -0.00522392],[1. 1. 1.],0.5828725649933478,2.007500253691142,[-1.03133   0.89599  -0.215717  0.148406 -0.198848  0.228831],[0. 0. 0.],41981,Ship,Triangle,"[[ 0.99885677 -0.04737434  0.00638881]
 [-0.04454163 -0.97087693 -0.23540184]
 [-0.01735475 -0.23484815  0.97187713]]",[0.38770525 0.00504062 0.0037221 ],11832.950524865239
298,../shapes/Ship/m1461.obj,12526,[0.37182144 0.12452496 0.55641075],[0.37182144 0.12452496 0.55641075],[1. 1. 1.],0.2595048399947672,1.2736639965771976,[0.025    0.718676 0.025    0.513399 0.025    0.975   ],[0. 0. 0.],23024,Ship,Triangle,"[[ 9.99915955e-01 -1.29586935e-02 -3.93099292e-04]
 [-1.29629713e-02 -9.99815024e-01 -1.42083957e-02]
 [ 2.08904332e-04 -1.42122973e-02  9.99898978e-01]]",[0.01125246 0.00646054 0.06062044],306.85226506958736
299,../shapes/Sign/m1673.obj,80,[0.23439424 0.7254963  0.05550283],[0.23439424 0.7254963  0.05550283],[1. 1. 1.],0.23069495060261042,1.033429957967641,[0.025    0.429    0.025    0.975    0.025    0.072555],[0. 0. 0.],86,Sign,Triangle,"[[ 0.01309057  0.99990664 -0.00391653]
 [ 0.99984413 -0.01313596 -0.01179648]
 [ 0.01184682  0.0037615   0.99992275]]",[8.83078601e-02 2.97309610e-03 8.80853325e-05],69.08449335595617
300,../shapes/Sign/m1674.obj,50,[0.28679164 0.7599877  0.0538625 ],[0.28679164 0.7599877  0.0538625 ],[1. 1. 1.],0.2629159857788031,1.1101599429307472,[0.025    0.596402 0.025    0.975    0.025    0.083778],[0. 0. 0.],78,Sign,Triangle,"[[-3.61893005e-01  9.32219623e-01 -1.64637135e-04]
 [ 9.32219516e-01  3.61892861e-01 -5.75863012e-04]
 [ 4.77249796e-04  3.61878746e-04  9.99999821e-01]]",[0.0608521  0.03580694 0.00027706],27.328547495029408
301,../shapes/Sign/m1683.obj,3000,[0.494933   0.42633514 0.24026926],[0.494933   0.42633514 0.24026926],[1. 1. 1.],0.35277050674575944,1.3812248606628104,[0.025    0.970492 0.025    0.975    0.025    0.358657],[0. 0. 0.],5896,Sign,Triangle,"[[ 9.99993084e-01  3.68617485e-03  4.93085633e-04]
 [ 3.29452935e-03 -9.39548310e-01  3.42400524e-01]
 [-1.72542597e-03  3.42396531e-01  9.39553957e-01]]",[0.09670009 0.04190311 0.0093798 ],568.7369691123251
302,../shapes/Sign/m1676.obj,4031,[0.12819538 0.85836128 0.03671426],[0.12819538 0.85836128 0.03671426],[1. 1. 1.],0.10679241812268034,0.9728331114358721,[0.025    0.231959 0.025    0.975    0.025    0.057745],[0. 0. 0.],8034,Sign,Triangle,"[[ 0.02179039  0.99821408  0.05562218]
 [ 0.99940261 -0.0232416   0.02557826]
 [-0.02682533 -0.05503159  0.9981242 ]]",[1.87763924e-02 1.43795798e-03 4.22123162e-05],12720.783041930164
303,../shapes/Sign/m1682.obj,4492,[0.51213614 0.68053373 0.2501534 ],[0.51213614 0.68053373 0.2501534 ],[1. 1. 1.],0.32260149996975707,1.3031058133601432,[0.025    0.975    0.025    0.852742 0.025    0.357307],[0. 0. 0.],8804,Sign,Triangle,"[[ 9.99609971e-01  2.79196124e-02 -6.33765239e-04]
 [ 2.72425035e-02 -9.79857981e-01 -1.97828673e-01]
 [ 6.14429979e-03 -1.97734248e-01  9.80236408e-01]]",[0.08434933 0.03700647 0.00249112],358.3064578976475
304,../shapes/Sign/m1681.obj,6540,[0.22444981 0.69592897 0.05256737],[0.22444981 0.69592897 0.05256737],[1. 1. 1.],0.14022002848451062,1.028068832291885,[0.025    0.416613 0.025    0.975    0.025    0.057631],[0. 0. 0.],13032,Sign,Triangle,"[[ 0.14403856  0.98949146  0.01263115]
 [ 0.98899364 -0.14350627 -0.03602122]
 [ 0.03383004 -0.01768057  0.9992712 ]]",[1.98487116e-02 2.60632783e-03 3.73665553e-06],5089.562538176857
305,../shapes/Skyscraper/D00872.obj,365,[-0.08713726  0.01108772 -0.01830375],[-0.08713726  0.01108772 -0.01830375],[1. 1. 1.],0.27806640182305686,1.8607524342208988,[-1.25123   0.451695 -0.247287  0.257228 -0.181341  0.373556],[0. 0. 0.],668,Skyscraper,Triangle,"[[ 0.99931033 -0.03052393  0.02114619]
 [-0.02540501 -0.14666791  0.9888595 ]
 [ 0.02708241  0.98871473  0.14734221]]",[0.10435893 0.00601124 0.01167775],195.0312013685481
306,../shapes/Skyscraper/D00130.obj,1036,[-0.37780986  0.02438111  0.02592903],[-0.37780986  0.02438111  0.02592903],[1. 1. 1.],0.2749739067051948,1.90420186192352,[-0.941441  0.876353 -0.179672  0.229129 -0.185709  0.207345],[0. 0. 0.],1672,Skyscraper,Triangle,"[[ 9.99856470e-01 -1.69372307e-02  4.12506016e-04]
 [-1.03579854e-02 -6.30368516e-01 -7.76226929e-01]
 [-1.34071654e-02 -7.76111244e-01  6.30453475e-01]]",[0.13333111 0.00265498 0.00322021],76.86088659705986
307,../shapes/Skyscraper/D00641.obj,3299,[-0.09570953 -0.05950187  0.01506011],[-0.09570953 -0.05950187  0.01506011],[1. 1. 1.],0.5623297545665094,1.968874602398284,[-0.867232  1.00218  -0.183149  0.267759 -0.205679  0.216752],[0. 0. 0.],4363,Skyscraper,Triangle,"[[ 0.99742829 -0.07080259 -0.01112687]
 [-0.07093477 -0.99740912 -0.01197068]
 [ 0.01025049 -0.01272917  0.99986644]]",[0.36419809 0.01280241 0.00729831],8576.153758408946
308,../shapes/Skyscraper/D00006.obj,48737,[ 0.08660288  0.05604797 -0.03961402],[ 0.08660288  0.05604797 -0.03961402],[1. 1. 1.],0.5545401368665622,2.2311213152583167,[-0.86549   1.06092  -0.383786  0.452534 -0.427664  0.325606],[0. 0. 0.],54489,Skyscraper,Triangle,"[[ 0.99551862 -0.09093337  0.02595782]
 [-0.06309887 -0.43428981  0.89856046]
 [ 0.07043591  0.89617157  0.43808138]]",[0.26190481 0.03257155 0.05364171],581.3600753051056
309,../shapes/Skyscraper/D00589.obj,6372,[-0.13701003 -0.0303288   0.00468003],[-0.13701003 -0.0303288   0.00468003],[1. 1. 1.],0.29257462697237846,1.8387648272367516,[-0.891001  0.84234  -0.249752  0.185449 -0.210741  0.221908],[0. 0. 0.],10976,Skyscraper,Triangle,"[[ 0.99968385  0.02125522 -0.01343166]
 [ 0.02245105 -0.51408828  0.85744341]
 [-0.01132009  0.85747388  0.51440295]]",[0.11156545 0.00884457 0.0088443 ],207.95516920159886
310,../shapes/Spoon/D00674.obj,173,[0.24553392 0.44184672 0.01701749],[0.24553392 0.44184672 0.01701749],[1. 1. 1.],0.8583801567802145,4.064297237996994,[-0.559925  1.050993 -2.178684  1.516141 -0.257557  0.263714],[0. 0. 0.],966,Spoon,Triangle,"[[-1.00000000e+00  2.13379009e-08  2.18201809e-10]
 [ 9.88439447e-10  5.65328475e-02 -9.98400740e-01]
 [ 2.13161116e-08  9.98400740e-01  5.65328475e-02]]",[0.16222347 0.01517879 0.86786304],24.52319967440337
311,../shapes/Spoon/D00338.obj,481,[9.45348308 3.57357681 1.75614484],[9.45348308 3.57357681 1.75614484],[1. 1. 1.],3.807465646139211,19.005730806671707,[-0.538977 13.447721  0.169091 12.13092   0.        4.743915],[0. 0. 0.],3021,Spoon,Triangle,"[[-0.76113113  0.59407984 -0.26028553]
 [ 0.63502935  0.76422524 -0.11268319]
 [-0.13197396  0.25105563  0.95893375]]",[20.78437353  0.92431302  0.94695643],53.56469596319685
312,../shapes/Spoon/D00661.obj,1848,[ 3.92900193 -0.39801893  0.07889127],[ 3.92900193 -0.39801893  0.07889127],[1. 1. 1.],0.2944830900391578,1.7241299524818305,[ 2.73779   4.41013  -0.591884 -0.208667  0.011549  0.181983],[0. 0. 0.],10491,Spoon,Triangle,"[[ 9.99345232e-01  3.61749530e-02  6.92176314e-04]
 [ 9.27404668e-04 -6.48614464e-03 -9.99978535e-01]
 [ 3.61696869e-02 -9.99324423e-01  6.51544654e-03]]",[0.1418213  0.00100306 0.00934489],312.6719540532462
313,../shapes/Spoon/D00196.obj,1512,[-0.00745843  0.04455832  0.00690828],[-0.00745843  0.04455832  0.00690828],[1. 1. 1.],0.14183781373988816,0.37095408448081557,[-0.160935  0.146018 -0.102328  0.105094  0.        0.01905 ],[0. 0. 0.],4812,Spoon,Triangle,"[[ 9.98868063e-01  4.74598643e-02  3.18656628e-03]
 [ 4.75659683e-02 -9.96231554e-01 -7.25270235e-02]
 [ 2.67564819e-04 -7.25964995e-02  9.97361357e-01]]",[1.88263223e-02 1.47055502e-03 1.10434511e-05],56.93726128645784
314,../shapes/Spoon/D00683.obj,5039,[-1.71127579  1.53712907  0.04060385],[-1.71127579  1.53712907  0.04060385],[1. 1. 1.],0.11577700395077094,0.7521872738761858,[-1.99653    -1.38032     1.29308     1.71307    -0.00210259  0.096281  ],[0. 0. 0.],3282,Spoon,Triangle,"[[ 0.91594272  0.38988951 -0.09505318]
 [ 0.3823904  -0.91979483 -0.08806275]
 [ 0.12176417 -0.04431301  0.99156938]]",[0.00942485 0.00578852 0.00059526],32.07607547116544
315,../shapes/Spoon/D00562.obj,4958,[-5.0911788  10.77118189  0.58449214],[-5.0911788  10.77118189  0.58449214],[1. 1. 1.],0.9286177155754595,16.051798039802268,[-10.6701    2.94431   7.50555  13.7349   -4.60375   1.18445],[0. 0. 0.],12999,Spoon,Triangle,"[[ 0.90557114  0.41798393  0.07232119]
 [ 0.37917361 -0.8740458   0.30376194]
 [-0.19017964  0.24765575  0.94999912]]",[0.94002456 0.25000013 0.12292191],335.85103453752794
316,../shapes/Starship/m1376.obj,467,[0.50835627 0.08160085 0.13901343],[0.50835627 0.08160085 0.13901343],[1. 1. 1.],0.29796350191577986,0.9878355046388038,[0.025    0.975    0.025    0.171065 0.025    0.253   ],[0. 0. 0.],944,Starship,Triangle,"[[-9.99976759e-01 -6.81779470e-03 -6.44284907e-07]
 [-6.81779202e-03  9.99976442e-01 -7.96061253e-04]
 [-6.07165192e-06  7.96038359e-04  9.99999683e-01]]",[0.1062042  0.00062873 0.00200262],26.53795663292174
317,../shapes/Starship/m1359.obj,265,[0.2470741  0.2035392  0.46670393],[0.2470741  0.2035392  0.46670393],[1. 1. 1.],0.2634341374674784,1.1005482882022941,[0.025    0.471212 0.025    0.356061 0.025    0.975   ],[0. 0. 0.],508,Starship,Triangle,"[[ 0.00807684 -0.99953436 -0.02942501]
 [-0.07453793  0.02874231 -0.99680388]
 [-0.99718547 -0.0102443   0.07427107]]",[0.0659366  0.01449716 0.00840046],7.11380193868674
318,../shapes/Starship/m1371.obj,1558,[0.22180709 0.12299213 0.64386754],[0.22180709 0.12299213 0.64386754],[1. 1. 1.],0.1367161962489387,1.0478387077336855,[0.025    0.42152  0.025    0.220545 0.025    0.975   ],[0. 0. 0.],2542,Starship,Triangle,"[[ 0.01145128 -0.99881466 -0.04730904]
 [-0.23386297  0.04332477 -0.9713038 ]
 [-0.97220213 -0.0221865   0.23308964]]",[0.0208562  0.00257807 0.00235928],8123.48246095605
319,../shapes/Starship/m1379.obj,1018,[0.50273999 0.07664389 0.49928867],[0.50273999 0.07664389 0.49928867],[1. 1. 1.],0.20270609358744698,1.3463786616821436,[0.025    0.974987 0.025    0.113092 0.025    0.975   ],[0. 0. 0.],1858,Starship,Triangle,"[[ 1.72771238e-03 -8.83235577e-01  4.68926360e-01]
 [-9.99998128e-01 -1.93432900e-03  4.10319336e-05]
 [-8.70816995e-04  4.68925553e-01  8.83237266e-01]]",[0.0006172  0.02730444 0.02734598],58.243026566325426
320,../shapes/Starship/m1357.obj,9664,[0.54405033 0.13314477 0.2249463 ],[0.54405033 0.13314477 0.2249463 ],[1. 1. 1.],0.2587632552594536,1.0403914385484916,[0.025    0.975    0.025    0.167978 0.025    0.424339],[0. 0. 0.],32216,Starship,Triangle,"[[ 9.99425385e-01  3.38629389e-02 -1.48331433e-03]
 [ 3.38633581e-02 -9.99426439e-01  2.58366425e-04]
 [ 1.47371452e-03  3.08447968e-04  9.99998867e-01]]",[0.06214948 0.00069943 0.01591713],4168.096643366583
321,../shapes/Starship/m1354.obj,5724,[0.52694994 0.17332903 0.2669618 ],[0.52694994 0.17332903 0.2669618 ],[1. 1. 1.],0.24431704611410762,1.0944000825132463,[0.025    0.975    0.025    0.279811 0.025    0.504878],[0. 0. 0.],11368,Starship,Triangle,"[[ 0.99506738 -0.09891397  0.00754583]
 [-0.09839557 -0.9938006  -0.05175588]
 [-0.01261843 -0.05075811  0.99863126]]",[0.05624105 0.00619234 0.01016464],68531.83868557299
322,../shapes/SubmachineGun/D00893.obj,170,[ 0.13457716  0.01266889 -0.01791884],[ 0.13457716  0.01266889 -0.01791884],[1. 1. 1.],0.5299313821598558,1.9451848069995816,[-0.915525  0.949885 -0.180775  0.356856 -0.079507  0.042732],[0. 0. 0.],281,SubmachineGun,Triangle,"[[ 0.99976269 -0.0215956  -0.00286081]
 [-0.02151163 -0.99941209  0.02669699]
 [ 0.00343567  0.02662911  0.99963948]]",[0.3347583  0.01369106 0.00056897],20.661402005054814
323,../shapes/SubmachineGun/D00960.obj,182,[-0.10818054 -0.0803886  -0.01435045],[-0.10818054 -0.0803886  -0.01435045],[1. 1. 1.],0.48109084687528364,1.86580187170396,[-1.09728   0.617693 -0.369754  0.356748 -0.062865  0.047946],[0. 0. 0.],294,SubmachineGun,Triangle,"[[ 0.99698457 -0.07694942  0.01002755]
 [-0.07691758 -0.99703123 -0.00352391]
 [-0.01026894 -0.00274199  0.99994351]]",[0.26189939 0.02613224 0.00064436],40.88632904932467
324,../shapes/SubmachineGun/D00219.obj,1520,[ 0.03516087 -0.0414637   0.00214288],[ 0.03516087 -0.0414637   0.00214288],[1. 1. 1.],0.38353762874019526,2.112382647510862,[-0.797676  1.15909  -0.254582  0.531088 -0.059143  0.06715 ],[0. 0. 0.],2532,SubmachineGun,Triangle,"[[ 0.99993647 -0.00937507  0.00625874]
 [-0.00941555 -0.99993474  0.00647043]
 [-0.00619767  0.00652895  0.99995948]]",[0.17677152 0.02263169 0.00085632],369.2596651593833
