,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors
251,251,../shapes\Bottle\m483.obj,371,[0.14456226 0.58543198 0.14323048],[0.14456217 0.58543265 0.14323042],[1. 1. 1.],0.3183929,1.0071055097809976,[0.025    0.261391 0.025    0.975    0.025    0.261391],[0. 0. 0.],620,Bottle,Triangle,[0.12304606 0.00352578 0.00352394],"[[ 3.23216418e-03  9.99972534e-01 -6.66970769e-03]
 [ 9.99994773e-01 -3.23261768e-03 -5.72142985e-05]
 [ 7.87733420e-05  6.66948790e-03  9.99977756e-01]]"
252,252,../shapes\Bottle\m484.obj,460,[0.15731457 0.61072017 0.15703033],[0.15731458 0.6107199  0.15703036],[1. 1. 1.],0.3176781,1.020716155133965,[0.025    0.288882 0.025    0.975    0.025    0.28906 ],[0. 0. 0.],888,Bottle,Triangle,[0.11911824 0.00397999 0.00397331],"[[-8.48258145e-04 -9.99999632e-01  1.28764550e-04]
 [-9.99999640e-01  8.48257994e-04 -1.22650345e-06]
 [-1.11727744e-06  1.28765544e-04  9.99999992e-01]]"
253,253,../shapes\Bottle\m485.obj,526,[0.1566123  0.73394643 0.15716687],[0.15661216 0.7339471  0.15716664],[1. 1. 1.],0.27198988,1.0210641058307153,[0.025    0.289643 0.025    0.975    0.025    0.289643],[0. 0. 0.],936,Bottle,Triangle,[0.00431303 0.00442936 0.09200456],"[[ 9.32091658e-01 -3.62222487e-01 -1.07559835e-04]
 [-4.75765860e-04 -9.27324020e-04 -9.99999457e-01]
 [-3.62222190e-01 -9.32091203e-01  1.03668408e-03]]"
254,254,../shapes\Bottle\m486.obj,2101,[0.16270704 0.81752309 0.1609511 ],[0.16270685 0.81752384 0.1609508 ],[1. 1. 1.],0.23343271,1.027635735349816,[0.025    0.301499 0.025    0.975    0.025    0.302639],[0. 0. 0.],3894,Bottle,Triangle,[0.08916493 0.00247379 0.00251723],"[[-0.0071344   0.89550556 -0.44499314]
 [ 0.99995801  0.00894859  0.00197623]
 [-0.00575179  0.44496036  0.8955318 ]]"
255,255,../shapes\Bottle\m487.obj,133,[0.16920209 0.79208564 0.16920041],[0.16920206 0.7920852  0.16920042],[1. 1. 1.],0.24260505,1.033853863490606,[0.025    0.313404 0.025    0.975    0.025    0.313404],[0. 0. 0.],290,Bottle,Triangle,[0.09395253 0.00366379 0.00366365],"[[ 2.62039965e-06 -9.09751782e-01 -4.15152617e-01]
 [-1.00000000e+00 -4.87690769e-07 -5.24318531e-06]
 [-4.56753108e-06 -4.15152618e-01  9.09751782e-01]]"
256,256,../shapes\Bottle\m488.obj,144,[0.65736447 0.20022365 0.2001068 ],[0.6573645  0.20022362 0.20010678],[1. 1. 1.],0.31286207,1.0713927590360597,[0.025    0.975    0.025    0.375332 0.025    0.375214],[0. 0. 0.],284,Bottle,Triangle,[0.11555975 0.00795901 0.00795902],"[[-9.99999979e-01  2.03682092e-04 -3.86017948e-08]
 [-2.03682092e-04 -9.99999979e-01  1.10882501e-07]
 [ 3.85792092e-08 -1.10890361e-07 -1.00000000e+00]]"
257,257,../shapes\Bottle\m489.obj,558,[0.18143296 0.5775167  0.17669883],[0.18143299 0.5775176  0.17669885],[1. 1. 1.],0.31213826,1.0469484698913551,[0.025    0.343244 0.025    0.975    0.025    0.328845],[0. 0. 0.],1055,Bottle,Triangle,[0.11542492 0.00444239 0.0044433 ],"[[ 3.74129830e-04  9.79822810e-01  1.99867760e-01]
 [-9.99999586e-01  2.00869899e-04  8.87150418e-04]
 [-8.29102799e-04  1.99868009e-01 -9.79822480e-01]]"
258,258,../shapes\Bottle\m490.obj,574,[0.19415836 0.6084752  0.19425555],[0.19415838 0.6084764  0.19425552],[1. 1. 1.],0.26249707,1.0636986212029036,[0.025    0.363345 0.025    0.975    0.025    0.363345],[0. 0. 0.],1075,Bottle,Triangle,[0.06550667 0.00983536 0.00983118],"[[-5.58966147e-04 -9.99998914e-01  1.36348327e-03]
 [-9.99999689e-01  5.59724588e-04  5.55933783e-04]
 [ 5.56696355e-04  1.36317210e-03  9.99998916e-01]]"
259,259,../shapes\Bottle\m491.obj,544,[0.2875586  0.53375973 0.23670126],[0.28755838 0.53375924 0.23670135],[1. 1. 1.],0.3085885,1.1711914307699236,[0.025    0.549945 0.025    0.975    0.025    0.465025],[0. 0. 0.],997,Bottle,Triangle,[0.01766528 0.01431882 0.0731941 ],"[[ 9.99949843e-01  1.00072667e-02 -4.06513983e-04]
 [ 5.05803655e-05 -4.56336715e-02 -9.98958240e-01]
 [ 1.00153923e-02 -9.98908115e-01  4.56318888e-02]]"
260,260,../shapes\Bottle\m492.obj,360,[0.16000349 0.16000242 0.43656578],[0.16000359 0.1600023  0.43656582],[1. 1. 1.],0.2101859,1.023868694140306,[0.025    0.295008 0.025    0.295005 0.025    0.975   ],[0. 0. 0.],724,Bottle,Triangle,[0.05467664 0.00433838 0.00433839],"[[ 4.75328371e-07  9.99872124e-01  1.59917131e-02]
 [ 3.61178556e-07 -1.59917131e-02  9.99872124e-01]
 [-1.00000000e+00  4.69491724e-07  3.68733685e-07]]"
261,261,../shapes\BuildingNonResidential\m382.obj,252,[0.48490849 0.23768645 0.52418859],[0.48490855 0.23768638 0.52418846],[1. 1. 1.],0.42550108,1.471535184167352,[0.025    0.944817 0.025    0.670641 0.025    0.975   ],[0. 0. 0.],400,BuildingNonResidential,Triangle,[0.0851543  0.03308344 0.07880444],"[[-1.00000000e+00  4.27384341e-08 -3.16980632e-07]
 [ 7.41753131e-08  9.95002518e-01 -9.98498342e-02]
 [-3.11129102e-07  9.98498342e-02  9.95002518e-01]]"
262,262,../shapes\BuildingNonResidential\m383.obj,2328,[0.30635116 0.52953385 0.30788285],[0.30635104 0.52953035 0.30788225],[1. 1. 1.],0.28509602,1.2608035978559249,[0.025    0.63328  0.025    0.975    0.025    0.588135],[0. 0. 0.],4460,BuildingNonResidential,Triangle,[0.03952645 0.02680642 0.02590966],"[[ 0.01487791 -0.99605643 -0.08746566]
 [-0.99790511 -0.00928335 -0.06402509]
 [-0.06296063 -0.08823499  0.99410791]]"
263,263,../shapes\BuildingNonResidential\m384.obj,2984,[0.51554015 0.10284017 0.42597797],[0.5155403  0.10283918 0.42598003],[1. 1. 1.],0.21651787,1.2994363085608378,[0.025    0.975    0.025    0.289902 0.025    0.871086],[0. 0. 0.],4686,BuildingNonResidential,Triangle,[0.00299031 0.02837997 0.02137993],"[[-0.05342984  0.98924545  0.13615684]
 [ 0.99817297  0.05676207 -0.02070699]
 [ 0.02821284 -0.13480171  0.99047087]]"
264,264,../shapes\BuildingNonResidential\m385.obj,674,[0.49572043 0.3810317  0.3054272 ],[0.49572015 0.3810315  0.30542713],[1. 1. 1.],0.37540922,1.424167469371366,[0.025    0.899    0.025    0.975    0.025    0.626562],[0. 0. 0.],918,BuildingNonResidential,Triangle,[0.07781917 0.04742522 0.02742584],"[[ 0.97055302  0.24083198  0.00517601]
 [ 0.2183397  -0.88857968  0.40342773]
 [-0.1017576   0.39041787  0.91499687]]"
265,265,../shapes\BuildingNonResidential\m386.obj,532,[0.56225359 0.37212818 0.49019611],[0.56225383 0.37212905 0.4901956 ],[1. 1. 1.],0.45451167,1.6118876253350118,[0.025    0.950794 0.025    0.975    0.025    0.940744],[0. 0. 0.],1008,BuildingNonResidential,Triangle,[0.0359701  0.10472001 0.08066736],"[[-0.19532006 -0.97608108 -0.09547669]
 [-0.98062798  0.19583858  0.00400082]
 [-0.0147929  -0.09440856  0.99542363]]"
266,266,../shapes\BuildingNonResidential\m387.obj,844,[0.49999395 0.31346035 0.49081816],[0.49999383 0.3134622  0.490818  ],[1. 1. 1.],0.45509252,1.3647169160177772,[0.025    0.975    0.025    0.422906 0.025    0.920334],[0. 0. 0.],1668,BuildingNonResidential,Triangle,[0.0980866  0.10521391 0.01425788],"[[ 9.99999958e-01 -2.89818209e-04 -1.27552237e-05]
 [ 1.71891179e-06 -3.80482511e-02  9.99275903e-01]
 [ 2.90093666e-04  9.99275861e-01  3.80482490e-02]]"
267,267,../shapes\BuildingNonResidential\m389.obj,2509,[0.5957771  0.42366754 0.33912021],[0.595775  0.4236659 0.3391203],[1. 1. 1.],0.35031694,1.344198042232068,[0.025    0.74158  0.025    0.975    0.025    0.650205],[0. 0. 0.],5100,BuildingNonResidential,Triangle,[0.09337348 0.0200231  0.02223151],"[[ 0.00465987  0.99997871  0.00456709]
 [ 0.99997327 -0.00463401 -0.00565625]
 [ 0.00563497 -0.00459332  0.99997357]]"
268,268,../shapes\BuildingNonResidential\m390.obj,40,[0.4803188  0.40935598 0.54215515],[0.48031884 0.40935594 0.54215515],[1. 1. 1.],0.4043538,1.433061480062321,[0.025    0.846817 0.032235 0.752337 0.025    0.952219],[0. 0. 0.],45,BuildingNonResidential,Triangle,[0.10503347 0.03440686 0.03888997],"[[-0.42636907 -0.80213468  0.41807819]
 [-0.44091486 -0.21926909 -0.87035346]
 [-0.78981232  0.55542868  0.26018354]]"
269,269,../shapes\BuildingNonResidential\m391.obj,246,[0.3218956  0.17875231 0.68249576],[0.3218957  0.17875253 0.6824956 ],[1. 1. 1.],0.31617004,1.3604632880364578,[0.025    0.608136 0.025    0.804944 0.025    0.975   ],[0. 0. 0.],274,BuildingNonResidential,Triangle,[0.07049664 0.0316974  0.02044246],"[[ 0.20581944 -0.96638004  0.15410379]
 [-0.30694041  0.08577764  0.94785536]
 [ 0.92920716  0.24238774  0.27896638]]"
270,270,../shapes\BuildingNonResidential\m392.obj,33,[0.2277147  0.44722224 0.18333312],[0.22771475 0.44722223 0.18333316],[1. 1. 1.],0.30338597,1.276524493418178,[0.025    0.816667 0.025    0.975    0.025    0.341667],[0. 0. 0.],80,BuildingNonResidential,Triangle,[0.07705113 0.04491016 0.00822593],"[[-8.41025673e-01  5.40995210e-01 -2.46971913e-07]
 [ 5.40995210e-01  8.41025673e-01  6.38550342e-07]
 [-5.53162396e-07 -4.03426609e-07  1.00000000e+00]]"
271,271,../shapes\BuildingNonResidential\m393.obj,241,[0.50214178 0.18664322 0.43324098],[0.5021416  0.18664336 0.43324077],[1. 1. 1.],0.31935346,1.3973720264220606,[0.025    0.975    0.025    0.635937 0.025    0.847742],[0. 0. 0.],326,BuildingNonResidential,Triangle,[0.03137844 0.04313506 0.04236457],"[[ 0.03752925  0.87682184  0.47934853]
 [ 0.99898747 -0.0448295   0.00378897]
 [-0.02481121 -0.47872098  0.87761645]]"
272,272,../shapes\BuildingNonResidential\m394.obj,750,[0.46701447 0.25820852 0.46910354],[0.46701393 0.2582075  0.46910337],[1. 1. 1.],0.47516423,1.5584024798656877,[0.025    0.898423 0.025    0.975    0.025    0.898642],[0. 0. 0.],1246,BuildingNonResidential,Triangle,[0.09435092 0.09909536 0.03448874],"[[-0.98636176 -0.16445929  0.00660527]
 [ 0.00603137  0.00398876  0.99997386]
 [ 0.16448133 -0.98637581  0.00294245]]"
273,273,../shapes\BuildingNonResidential\m395.obj,630,[0.47943034 0.32266873 0.49929891],[0.47942993 0.32267    0.4992984 ],[1. 1. 1.],0.46435168,1.6184594813859392,[0.025    0.928504 0.025    0.973995 0.025    0.975   ],[0. 0. 0.],696,BuildingNonResidential,Triangle,[0.07220502 0.04601979 0.1009894 ],"[[ 9.99990052e-01 -3.56966224e-03 -2.67441952e-03]
 [-3.56801658e-03 -9.99993442e-01  6.19852263e-04]
 [ 2.67661465e-03  6.10303724e-04  9.99996232e-01]]"
274,274,../shapes\BuildingNonResidential\m396.obj,445,[0.4484767  0.21878975 0.44669098],[0.44847658 0.21879038 0.4466909 ],[1. 1. 1.],0.37662846,1.5487534999741548,[0.025    0.949627 0.025    0.975    0.025    0.825751],[0. 0. 0.],470,BuildingNonResidential,Triangle,[0.06383165 0.05023776 0.04080841],"[[ 0.49961531  0.83932552  0.21428301]
 [ 0.00217567  0.24615268 -0.96922862]
 [ 0.86624466 -0.48470766 -0.12115555]]"
275,275,../shapes\BuildingNonResidential\m397.obj,1362,[0.50514834 0.29697824 0.49832594],[0.50514764 0.29697806 0.49832618],[1. 1. 1.],0.31500614,1.6184905852433418,[0.025    0.975    0.025    0.927504 0.025    0.974999],[0. 0. 0.],2680,BuildingNonResidential,Triangle,[0.05473296 0.03647358 0.03718236],"[[ 2.63437799e-02 -9.80759260e-01 -1.93435465e-01]
 [-9.99639340e-01 -2.68549588e-02  2.05274666e-05]
 [ 5.21483395e-03 -1.93365160e-01  9.81113001e-01]]"
276,276,../shapes\BuildingNonResidential\m398.obj,498,[0.44646518 0.31491276 0.69815836],[0.44646537 0.3149131  0.69815737],[1. 1. 1.],0.31677854,1.413684059165623,[0.025    0.870248 0.025    0.642704 0.025    0.975   ],[0. 0. 0.],936,BuildingNonResidential,Triangle,[0.0549428  0.04279487 0.01517982],"[[ 9.99957476e-01 -9.18988690e-03 -7.69203994e-04]
 [ 5.87898932e-04  1.46764423e-01 -9.89171299e-01]
 [-9.20326414e-03 -9.89128783e-01 -1.46763585e-01]]"
277,277,../shapes\BuildingNonResidential\m399.obj,7530,[0.50001177 0.30825599 0.49896448],[0.5000116  0.30825847 0.49895936],[1. 1. 1.],0.34397826,1.4621182142133606,[0.025    0.975    0.025    0.607391 0.025    0.971631],[0. 0. 0.],13536,BuildingNonResidential,Triangle,[0.06357918 0.01391052 0.06395093],"[[-1.00000000e+00 -8.41664031e-06 -9.47039516e-08]
 [-8.41621904e-06  9.99992761e-01 -3.80494804e-03]
 [-1.26728145e-07  3.80494804e-03  9.99992761e-01]]"
278,278,../shapes\BuildingNonResidential\m400.obj,488,[0.40122822 0.26937042 0.65030812],[0.40122864 0.26937085 0.6503089 ],[1. 1. 1.],0.34356838,1.4329248352679074,[0.025    0.778448 0.025    0.788603 0.025    0.975   ],[0. 0. 0.],840,BuildingNonResidential,Triangle,[0.026028   0.02877017 0.07525908],"[[-0.98035272 -0.19715912  0.00606849]
 [-0.19200192  0.94675437 -0.25844039]
 [-0.04520851  0.2545279   0.96600815]]"
279,279,../shapes\BuildingNonResidential\m401.obj,6936,[0.5309287  0.09719375 0.41949154],[0.5309283  0.09719396 0.4194899 ],[1. 1. 1.],0.22921446,1.3556632123385248,[0.025   0.975   0.025   0.20617 0.025   0.975  ],[0. 0. 0.],13373,BuildingNonResidential,Triangle,[0.03855366 0.01973744 0.00258768],"[[ 0.41224356  0.91104063  0.00776006]
 [ 0.03234192 -0.00612145 -0.99945812]
 [ 0.91049945 -0.41227115  0.03198833]]"
280,280,../shapes\BuildingNonResidential\m402.obj,21288,[0.33115523 0.2671983  0.34945267],[0.33116496 0.26719847 0.3494529 ],[1. 1. 1.],0.31144586,1.3051580336959678,[0.025    0.65003  0.025    0.975    0.025    0.665527],[0. 0. 0.],41661,BuildingNonResidential,Triangle,[0.0349981  0.042662   0.02676764],"[[-0.99942326 -0.03378454 -0.00342676]
 [-0.03392671  0.99773162  0.05814281]
 [-0.00145466 -0.05822553  0.99830239]]"
281,281,../shapes\BuildingNonResidential\m404.obj,1054,[0.3627124  0.19943793 0.42675842],[0.36271247 0.1994378  0.426758  ],[1. 1. 1.],0.24308994,1.2585693884271147,[0.025    0.975    0.025    0.427949 0.025    0.745506],[0. 0. 0.],2752,BuildingNonResidential,Triangle,[0.03165495 0.02472043 0.00853597],"[[ 0.8608832  -0.50674086 -0.04575833]
 [-0.06124142 -0.01391976 -0.99802592]
 [-0.50510357 -0.86198604  0.04301682]]"
282,282,../shapes\BuildingNonResidential\m405.obj,21009,[0.49712075 0.40742168 0.4963143 ],[0.49711666 0.40742308 0.4963179 ],[1. 1. 1.],0.45037493,1.568633659376267,[0.025    0.975    0.025    0.869668 0.025    0.944047],[0. 0. 0.],41835,BuildingNonResidential,Triangle,[0.02836617 0.09406918 0.08842063],"[[-0.00231965 -0.99998676  0.00459323]
 [-0.99998891  0.00233843  0.00408839]
 [ 0.00409908  0.00458369  0.99998109]]"
283,283,../shapes\BuildingNonResidential\m406.obj,7328,[0.36549113 0.36694181 0.352448  ],[0.36549142 0.36694247 0.35244745],[1. 1. 1.],0.27322003,1.3380231519317645,[0.025    0.703779 0.025    0.975    0.025    0.678502],[0. 0. 0.],13892,BuildingNonResidential,Triangle,[0.03591829 0.02419869 0.02404958],"[[ 2.51276451e-02  9.89999745e-01  1.38813204e-01]
 [ 9.99683891e-01 -2.50019627e-02 -2.64935453e-03]
 [-8.47742236e-04 -1.38835896e-01  9.90315038e-01]]"
284,284,../shapes\BuildingNonResidential\m407.obj,229,[0.41166101 0.55488054 0.38955454],[0.41166085 0.55488044 0.3895545 ],[1. 1. 1.],0.3436671,1.4270832397548174,[0.025    0.799381 0.025    0.975    0.025    0.756027],[0. 0. 0.],404,BuildingNonResidential,Triangle,[0.01746208 0.0749991  0.04503376],"[[ 9.99999741e-01  6.97681984e-04 -1.76309554e-04]
 [ 6.97660050e-04 -9.99999749e-01 -1.24438838e-04]
 [ 1.76396329e-04 -1.24315802e-04  9.99999977e-01]]"
285,285,../shapes\BuildingNonResidential\m408.obj,1252,[0.33501993 0.30568485 0.51355095],[0.3350203 0.3056854 0.5135501],[1. 1. 1.],0.32012093,1.2685492662718765,[0.025    0.644812 0.025    0.592935 0.025    0.975   ],[0. 0. 0.],2372,BuildingNonResidential,Triangle,[0.03212982 0.005982   0.08115854],"[[-9.99999999e-01 -4.84446644e-05 -1.08358257e-05]
 [-4.50111305e-05  9.76911438e-01 -2.13644659e-01]
 [-2.09355858e-05  2.13644658e-01  9.76911439e-01]]"
286,286,../shapes\BuildingNonResidential\m409.obj,1509,[0.8017344  0.09644779 0.27650318],[0.80173445 0.09644818 0.27650362],[1. 1. 1.],0.19041932,1.1865162417480584,[0.025    0.975    0.025    0.221457 0.025    0.708173],[0. 0. 0.],1988,BuildingNonResidential,Triangle,[0.03304095 0.01442808 0.00314282],"[[ 0.88311473 -0.46084798 -0.08790623]
 [-0.07517022  0.0459597  -0.99611101]
 [-0.46309589 -0.88628824 -0.00594565]]"
287,287,../shapes\BuildingNonResidential\m410.obj,1217,[0.51822321 0.1471755  0.44370751],[0.51822287 0.14717574 0.4437073 ],[1. 1. 1.],0.27675116,1.3871194539284373,[0.025    0.975    0.025    0.441981 0.025    0.945721],[0. 0. 0.],2076,BuildingNonResidential,Triangle,[0.04311739 0.04199324 0.0106541 ],"[[ 0.97896686 -0.20400405  0.00249597]
 [-0.00737529 -0.02316096  0.99970454]
 [ 0.20388596  0.97869603  0.0241784 ]]"
288,288,../shapes\BuildingNonResidential\m412.obj,1990,[0.52879985 0.07151942 0.29792553],[0.5287999  0.07151968 0.29792532],[1. 1. 1.],0.2267405,1.072332372920878,[0.025    0.975    0.025    0.12811  0.025    0.511585],[0. 0. 0.],2820,BuildingNonResidential,Triangle,[0.0478071  0.01368205 0.0015289 ],"[[ 9.93949650e-01  1.09832793e-01  9.22519818e-04]
 [ 4.94358168e-04  3.92547124e-03 -9.99992173e-01]
 [ 1.09835555e-01 -9.93942326e-01 -3.84742403e-03]]"
289,289,../shapes\BuildingNonResidential\m413.obj,3749,[0.49653947 0.43282155 0.45774531],[0.496538   0.4328292  0.45774513],[1. 1. 1.],0.4187375,1.539600276490895,[0.025    0.975    0.025    0.880604 0.025    0.882794],[0. 0. 0.],7282,BuildingNonResidential,Triangle,[0.05154611 0.06089099 0.06912321],"[[-9.99982555e-01 -5.89211152e-03 -4.16140999e-04]
 [-4.20080276e-04  6.67346110e-04  9.99999689e-01]
 [ 5.89183197e-03 -9.99982419e-01  6.69809628e-04]]"
290,290,../shapes\BuildingNonResidential\m414.obj,1056,[0.5        0.39275652 0.5       ],[0.49999994 0.39275625 0.4999986 ],[1. 1. 1.],0.5277539,1.5145124681733184,[0.025    0.975    0.025    0.724105 0.025    0.975   ],[0. 0. 0.],1944,BuildingNonResidential,Triangle,[0.0782983  0.10218866 0.10218866],"[[ 2.60318023e-10  1.00000000e+00  5.21437777e-09]
 [ 1.00000000e+00 -2.60317312e-10 -2.74955054e-10]
 [ 2.74955053e-10 -5.21437777e-09  1.00000000e+00]]"
291,291,../shapes\BuildingNonResidential\m415.obj,508,[0.3609982  0.23656093 0.36968121],[0.3609982  0.23656009 0.36968037],[1. 1. 1.],0.26663214,1.2418460042428328,[0.025    0.695588 0.025    0.460882 0.025    0.975   ],[0. 0. 0.],956,BuildingNonResidential,Triangle,[0.03029817 0.0361204  0.02371918],"[[-9.97199305e-01 -7.39621237e-02  1.10972815e-02]
 [-1.94906756e-07  1.48381768e-01  9.88930155e-01]
 [ 7.47900087e-02 -9.86160461e-01  1.47966211e-01]]"
292,292,../shapes\BuildingNonResidential\m416.obj,7056,[0.27003546 0.20912331 0.4982058 ],[0.27003562 0.20911764 0.49820584],[1. 1. 1.],0.24710469,1.1372868885927605,[0.025    0.515574 0.025    0.412632 0.025    0.975   ],[0. 0. 0.],13542,BuildingNonResidential,Triangle,[0.06053095 0.01378858 0.00556104],"[[ 1.16154833e-03  9.99999053e-01  7.37544296e-04]
 [-2.33587578e-03  7.40256015e-04 -9.99996998e-01]
 [ 9.99996597e-01 -1.15982203e-03 -2.33673341e-03]]"
293,293,../shapes\BuildingNonResidential\m418.obj,1576,[0.36904097 0.33619408 0.49990763],[0.36904168 0.3361945  0.49990585],[1. 1. 1.],0.49999946,1.3265136965479285,[0.025    0.713878 0.025    0.643535 0.025    0.975   ],[0. 0. 0.],2836,BuildingNonResidential,Triangle,[0.05380618 0.14234889 0.05651034],"[[ 9.99999402e-01  5.02513626e-04 -9.71064605e-04]
 [ 9.71075851e-04 -2.21361396e-05  9.99999528e-01]
 [-5.02491893e-04  9.99999873e-01  2.26241052e-05]]"
294,294,../shapes\BuildingNonResidential\m420.obj,7226,[0.34483496 0.16867019 0.59326938],[0.34483722 0.16866805 0.5932698 ],[1. 1. 1.],0.37953752,1.2061845642041709,[0.025    0.66475  0.025    0.403287 0.025    0.975   ],[0. 0. 0.],12960,BuildingNonResidential,Triangle,[0.00840604 0.07136423 0.07368845],"[[-6.19323512e-05 -9.99998743e-01  1.58452193e-03]
 [-9.99994651e-01  5.67502210e-05 -3.27030519e-03]
 [-3.27021115e-03  1.58471599e-03  9.99993397e-01]]"
295,295,../shapes\BuildingNonResidential\m421.obj,6853,[0.30398664 0.15152801 0.5003512 ],[0.30398548 0.15152603 0.50035274],[1. 1. 1.],0.3689874,1.1449650828536522,[0.025    0.587413 0.025    0.32854  0.025    0.975   ],[0. 0. 0.],11000,BuildingNonResidential,Triangle,[0.03518405 0.0051649  0.10215315],"[[-9.99956978e-01  9.27484440e-03  1.38918740e-04]
 [ 9.27484929e-03  9.99956987e-01  3.46310633e-05]
 [ 1.38591567e-04 -3.59180238e-05  9.99999990e-01]]"
296,296,../shapes\BuildingNonResidential\m470.obj,14464,[0.10101547 0.37186945 0.87089868],[0.10101558 0.37188065 0.8709021 ],[1. 1. 1.],0.1862082,1.1544651721445849,[0.025    0.191721 0.025    0.659424 0.025    0.975   ],[0. 0. 0.],28562,BuildingNonResidential,Triangle,[0.03788258 0.00068682 0.00360931],"[[ 0.05021027  0.99580261  0.07652507]
 [ 0.99395969 -0.04233645 -0.10125096]
 [ 0.09758617 -0.08114667  0.99191338]]"
297,297,../shapes\BuildingNonResidential\m471.obj,118,[0.13899975 0.6758309  0.13944169],[0.13899972 0.67583054 0.13944168],[1. 1. 1.],0.20204702,1.000727287615364,[0.025    0.253    0.025    0.975    0.025    0.241728],[0. 0. 0.],248,BuildingNonResidential,Triangle,[0.00257606 0.06937826 0.00296218],"[[ 1.00000000e+00  2.59703771e-07  1.66104898e-06]
 [ 1.71172189e-07 -9.98590359e-01  5.30782017e-02]
 [-1.67249211e-06  5.30782017e-02  9.98590359e-01]]"
298,298,../shapes\BuildingNonResidential\m472.obj,358,[0.25227278 0.57593964 0.25227277],[0.25227293 0.57593995 0.25227293],[1. 1. 1.],0.28619823,1.1470494273346403,[0.025    0.479545 0.025    0.975    0.025    0.479545],[0. 0. 0.],704,BuildingNonResidential,Triangle,[0.08865225 0.00632484 0.00632484],"[[-6.51943826e-08 -9.99999999e-01 -5.00208061e-05]
 [-1.00000000e+00  6.51964008e-08 -4.03376684e-08]
 [-4.03409295e-08 -5.00207061e-05  9.99999999e-01]]"
299,299,../shapes\BuildingNonResidential\m474.obj,1361,[0.49642377 0.17381726 0.50055604],[0.4964237  0.17381774 0.5005552 ],[1. 1. 1.],0.65313894,1.561791528937169,[0.025    0.968491 0.025    0.829063 0.025    0.975   ],[0. 0. 0.],2670,BuildingNonResidential,Triangle,[0.19954472 0.20243226 0.02568779],"[[-9.98701190e-01 -5.09482974e-02  4.51698106e-04]
 [ 5.01096117e-04 -9.56802263e-04  9.99999417e-01]
 [ 5.09478355e-02 -9.98700834e-01 -9.81089552e-04]]"
300,300,../shapes\BuildingNonResidential\m475.obj,112,[0.5725868  0.15612943 0.57254891],[0.5725869  0.15612945 0.57254887],[1. 1. 1.],0.21412861,1.435866166556967,[0.025    0.975    0.025    0.531667 0.025    0.975   ],[0. 0. 0.],178,BuildingNonResidential,Triangle,[0.01025957 0.03179455 0.02212738],"[[ 0.48162287  0.70857677  0.51571151]
 [ 0.73171842 -0.00127063 -0.68160585]
 [ 0.4823148  -0.70563258  0.51909064]]"
