,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type
308,../shapes\Bus\D00179.obj,5976,[1.93127306 7.37053411 1.75586512],[1.9312985 7.3705387 1.7558775],[1. 1. 1.],3.8374467,15.060780209727078,[ 0.171614  3.75681   0.44237  14.485     0.        4.0961  ],[0. 0. 0.],42567,Bus,Triangle
309,../shapes\Bus\D00182.obj,13436,[18.39368652 -2.35320303  4.14002027],[18.393751  -2.353231   4.1400285],[1. 1. 1.],10.518701,44.12396362006227,[-5.6355   36.5496   -6.26706   1.52923   0.039127 10.3619  ],[0. 0. 0.],86502,Bus,Triangle
310,../shapes\Bus\D00264.obj,11096,[ 1.08981921 -9.16665287  0.72347622],[ 1.0898318 -9.166716   0.7234776],[1. 1. 1.],4.678736,13.354199454260025,[ -0.641156   2.90488  -14.5646    -2.19661   -0.363642   3.2131  ],[0. 0. 0.],67185,Bus,Triangle
311,../shapes\Bus\D00411.obj,4964,[8.16741929 2.15222964 2.25202449],[8.167418  2.1522415 2.2520332],[1. 1. 1.],4.9472847,18.37849827701109,[ 0.0256566 16.9157    -0.632451   5.09987    0.         4.43126  ],[0. 0. 0.],34821,Bus,Triangle
312,../shapes\Bus\D00436.obj,4587,[ 6.55923694 -2.96508787  1.4936729 ],[ 6.559201  -2.9650872  1.4936714],[1. 1. 1.],4.258233,13.695918872502206,[ 4.57472    8.62012   -9.82679    2.67641    0.0347497  3.89259  ],[0. 0. 0.],29118,Bus,Triangle
313,../shapes\Bus\D00446.obj,4915,[ 0.78011768 -1.30623027  1.66840158],[ 0.780118  -1.3062289  1.6683971],[1. 1. 1.],3.881916,16.02770958033628,[-7.22028   7.78     -2.76502   0.26406  -0.494284  4.27056 ],[0. 0. 0.],28227,Bus,Triangle
314,../shapes\Bus\D00448.obj,7367,[5.95728847 3.23077229 0.49682247],[5.9573197 3.2307773 0.4968237],[1. 1. 1.],2.1442776,7.122834329454972,[ 2.53263   8.8068    2.13731   4.29352  -0.465848  2.12651 ],[0. 0. 0.],42369,Bus,Triangle
315,../shapes\Bus\D00483.obj,6097,[-114.03404311  197.3481309   126.66694838],[-114.03418   197.34831   126.667046],[1. 1. 1.],233.62868,808.7315464473005,"[-2.64916e+02  3.24819e+01 -1.14810e+02  5.80567e+02 -7.92340e-02
  2.86368e+02]",[0. 0. 0.],25650,Bus,Triangle
316,../shapes\Bus\D00516.obj,4096,[-3.31534385  4.2802281   1.16116544],[-3.315337   4.2801867  1.1611623],[1. 1. 1.],3.5455573,10.408956415744964,[-9.10837   0.470615  2.988008  5.816505  0.013357  2.94406 ],[0. 0. 0.],24888,Bus,Triangle
317,../shapes\Bus\D00677.obj,11974,[2.67919975 0.02636999 1.31349898],[2.679183   0.02636967 1.3135002 ],[1. 1. 1.],1.8395427,6.350740524793915,[-0.023403   5.39852   -1.09583    1.09583   -0.0107424  2.4654   ],[0. 0. 0.],65712,Bus,Triangle
318,../shapes\Bus\D00754.obj,8866,[1.39147984 8.3029707  1.1034974 ],[1.3914677 8.302942  1.1034939],[1. 1. 1.],4.343064,15.008140463994403,[ 0.       2.80429  0.      14.1246   0.       4.22799],[0. 0. 0.],59982,Bus,Triangle
319,../shapes\Bus\D00769.obj,8963,[1.33945907 6.95497453 1.08651514],[1.3394145 6.9549265 1.0865108],[1. 1. 1.],4.192137,13.905625948274029,[ 0.       2.6      0.      12.828    0.       4.69562],[0. 0. 0.],56925,Bus,Triangle
320,../shapes\Bus\D00775.obj,9510,[5.13751831 1.16271424 1.7785148 ],[5.1375465 1.1627166 1.7785265],[1. 1. 1.],3.2596993,11.787446350327603,[-0.150412 10.5      -0.255398  2.61075  -0.159065  4.      ],[0. 0. 0.],65670,Bus,Triangle
321,../shapes\Bus\D00815.obj,7075,[ 0.67033992  0.03533222 -0.77809093],[ 0.67033964  0.03533206 -0.7780929 ],[1. 1. 1.],3.6410196,12.910870292668962,[-6.017871  6.017871 -1.359204  1.359204 -1.900115  1.900115],[0. 0. 0.],40023,Bus,Triangle
322,../shapes\Bus\D00823.obj,7367,[4.90266706 6.73301457 0.97298363],[4.902658  6.7330284 0.9729871],[1. 1. 1.],4.0711823,13.360499641034854,[ 3.06768   6.76214   0.       12.3689   -0.064998  3.37945 ],[0. 0. 0.],45333,Bus,Triangle
323,../shapes\Bus\D00832.obj,3155,[2.03409387 4.25924661 1.07837534],[2.0340943 4.2592463 1.0783726],[1. 1. 1.],2.3083656,7.683233720995062,[0.374132 3.522974 0.490072 6.95378  0.       2.708755],[0. 0. 0.],18774,Bus,Triangle
324,../shapes\Bus\D00857.obj,5223,[ 2.55794919 -1.14005902  1.62949698],[ 2.5579607 -1.1400737  1.6294923],[1. 1. 1.],3.6239407,11.521716847585887,[-2.85392   7.80611  -2.57347   0.3048    0.011314  3.3021  ],[0. 0. 0.],28053,Bus,Triangle
325,../shapes\Car\D00168.obj,4999,[0.04015342 0.06697229 0.03889738],[0.04015348 0.06697229 0.03889748],[1. 1. 1.],0.643504,2.1255369329966363,[-1.07568   0.817578 -0.297973  0.423048 -0.326069  0.317056],[0. 0. 0.],8157,Car,Triangle
326,../shapes\Car\D00236.obj,26709,[-0.14422718  0.04335761  0.01938727],[-0.14422716  0.04335755  0.01938743],[1. 1. 1.],0.6004553,2.3050055088195673,[-1.07968   0.807784 -0.412317  0.483085 -0.443219  0.530837],[0. 0. 0.],45234,Car,Triangle
327,../shapes\Car\D00260.obj,38335,[-0.16355898  0.09151901 -0.14415316],[-0.16355816  0.09151881 -0.14415401],[1. 1. 1.],0.65561175,2.393603674112511,[-1.02687   0.904537 -0.424302  0.625567 -0.541783  0.405202],[0. 0. 0.],57440,Car,Triangle
328,../shapes\Car\D00265.obj,4960,[-0.147783   -0.02056912  0.01328157],[-0.1477829  -0.0205691   0.01328158],[1. 1. 1.],0.6647162,2.172409899324644,[-1.08126   0.860791 -0.407091  0.369185 -0.32611   0.261426],[0. 0. 0.],9157,Car,Triangle
329,../shapes\Car\D00299.obj,23527,[-0.00047316  0.09904114  0.08709497],[-0.00047297  0.09904075  0.08709487],[1. 1. 1.],0.61749446,2.170968590968942,[-0.853657  0.775096 -0.457605  0.648322 -0.401928  0.513055],[0. 0. 0.],45452,Car,Triangle
330,../shapes\Car\D00377.obj,8260,[-0.04726439 -0.04841681  0.01308432],[-0.04726434 -0.04841679  0.01308435],[1. 1. 1.],0.594715,1.9558384302072491,[-0.780183  0.917149 -0.462143  0.384177 -0.260185  0.217424],[0. 0. 0.],16515,Car,Triangle
331,../shapes\Car\D00405.obj,62279,[ 0.05710886  0.0501675  -0.01184614],[ 0.0571101   0.0501664  -0.01184604],[1. 1. 1.],0.6501983,2.2111593943527006,[-0.795816  1.02773  -0.407894  0.501882 -0.354688  0.503341],[0. 0. 0.],24552,Car,Triangle
332,../shapes\Car\D00452.obj,25495,[-0.08849205  0.05972651  0.0089565 ],[-0.08849222  0.05972616  0.00895611],[1. 1. 1.],0.642018,2.1629531497210865,[-1.01145   0.744895 -0.406955  0.562323 -0.378776  0.43    ],[0. 0. 0.],47667,Car,Triangle
333,../shapes\Car\D00504.obj,5153,[-0.13754688  0.07478167  0.03729666],[-0.13754687  0.07478175  0.03729667],[1. 1. 1.],0.6608846,2.210711651013008,[-1.03804   0.821696 -0.439167  0.608145 -0.215415  0.360576],[0. 0. 0.],9168,Car,Triangle
334,../shapes\Car\D00541.obj,2956,[-0.19723136  0.03244715 -0.04247143],[-0.19723141  0.03244714 -0.04247142],[1. 1. 1.],0.6358097,2.2550555617469543,[-1.09073   0.789453 -0.381739  0.499111 -0.482262  0.397676],[0. 0. 0.],4770,Car,Triangle
335,../shapes\Car\D00618.obj,3506,[-0.14054247  0.01591003 -0.0179666 ],[-0.14054254  0.01590998 -0.01796659],[1. 1. 1.],0.61089605,2.165647890405801,[-1.10077   0.832571 -0.397933  0.426797 -0.224476  0.297102],[0. 0. 0.],5877,Car,Triangle
336,../shapes\Car\D00670.obj,4978,[ 0.08456128 -0.0735783  -0.0317389 ],[ 0.08456136 -0.07357822 -0.03173874],[1. 1. 1.],0.66997623,2.1484181016209662,[-0.988723  0.953373 -0.435632  0.289791 -0.303878  0.259793],[0. 0. 0.],6755,Car,Triangle
337,../shapes\Car\D00671.obj,29817,[ 0.03985535 -0.00333811 -0.01648066],[ 0.03985557 -0.0033381  -0.01648066],[1. 1. 1.],0.603655,2.119234975705907,[-1.04708   0.84565  -0.360937  0.351184 -0.349946  0.283784],[0. 0. 0.],37380,Car,Triangle
338,../shapes\Car\D00724.obj,17676,[-0.14224115 -0.0605941  -0.01756077],[-0.14224124 -0.06059409 -0.01756089],[1. 1. 1.],0.6524698,2.238697440539622,[-1.04014   0.817799 -0.550198  0.38944  -0.441431  0.381314],[0. 0. 0.],29905,Car,Triangle
339,../shapes\Car\D00767.obj,13728,[-0.07700034 -0.06739637  0.07101243],[-0.07700007 -0.06739633  0.07101226],[1. 1. 1.],0.6892976,2.230637486479255,[-1.09774   0.829673 -0.482563  0.364336 -0.356135  0.381147],[0. 0. 0.],20980,Car,Triangle
340,../shapes\Car\D00785.obj,7248,[-0.01736372  0.08382854 -0.02669275],[-0.01736348  0.08382864 -0.02669269],[1. 1. 1.],0.6803759,2.1478024388405643,[-0.938098  0.906859 -0.314561  0.494684 -0.386625  0.357896],[0. 0. 0.],11230,Car,Triangle
341,../shapes\Car\D00793.obj,5322,[0.07131367 0.06774471 0.0133343 ],[0.0713137  0.0677447  0.01333433],[1. 1. 1.],0.6540866,2.206189090569787,[-0.975232  0.961661 -0.366168  0.493747 -0.221939  0.391463],[0. 0. 0.],9907,Car,Triangle
342,../shapes\Car\D00803.obj,25807,[0.09555595 0.05245528 0.00043426],[0.09555577 0.05245503 0.00043417],[1. 1. 1.],0.642456,2.08231851717487,[-0.902505  1.01378  -0.278279  0.400048 -0.227012  0.224402],[0. 0. 0.],50126,Car,Triangle
343,../shapes\Car\D00865.obj,15085,[-0.01913052  0.07042073 -0.01288419],[-0.01913068  0.07042061 -0.01288428],[1. 1. 1.],0.65337014,2.154580880253975,[-0.934109  0.952445 -0.297028  0.435453 -0.429678  0.309649],[0. 0. 0.],24340,Car,Triangle
344,../shapes\Car\D00976.obj,18122,[ 0.06938116 -0.08859766 -0.02437514],[ 0.06938116 -0.0885979  -0.02437501],[1. 1. 1.],0.6915628,2.1465111598181155,[-0.911992  0.866992 -0.571276  0.40291  -0.287021  0.415608],[0. 0. 0.],32782,Car,Triangle
345,../shapes\Car\m1485.obj,6148,[0.23469536 0.18374798 0.52709093],[0.23469345 0.18374766 0.52709067],[1. 1. 1.],0.37210423,1.1179382816106334,[0.025    0.422203 0.025    0.460334 0.025    0.975   ],[0. 0. 0.],12263,Car,Triangle
346,../shapes\Car\m1486.obj,5911,[0.2335081  0.18476972 0.51359769],[0.23350744 0.1847701  0.51359725],[1. 1. 1.],0.34866503,1.1022778235788173,[0.025    0.442566 0.025    0.396692 0.025    0.975   ],[0. 0. 0.],11230,Car,Triangle
347,../shapes\Car\m1487.obj,7454,[0.25171787 0.16346236 0.5545275 ],[0.25171918 0.16346169 0.554523  ],[1. 1. 1.],0.39500263,1.1172622760357545,[0.025    0.479235 0.025    0.398424 0.025    0.975   ],[0. 0. 0.],15436,Car,Triangle
348,../shapes\Car\m1488.obj,4952,[0.290892   0.24169644 0.5319589 ],[0.29088974 0.24169683 0.5319584 ],[1. 1. 1.],0.39405718,1.195978616681204,[0.025    0.568805 0.025    0.50681  0.025    0.975   ],[0. 0. 0.],9223,Car,Triangle
349,../shapes\Car\m1489.obj,1684,[0.26093709 0.19706262 0.47423065],[0.2609372  0.19706248 0.4742312 ],[1. 1. 1.],0.3627664,1.163860289275039,[0.025    0.505159 0.025    0.495657 0.025    0.975   ],[0. 0. 0.],3352,Car,Triangle
350,../shapes\Car\m1490.obj,2868,[0.55042629 0.27664406 0.25962969],[0.5504267  0.27664503 0.25962862],[1. 1. 1.],0.3561453,1.1428068981583228,[0.025    0.975    0.025    0.516427 0.025    0.427501],[0. 0. 0.],5566,Car,Triangle
351,../shapes\Car\m1492.obj,5914,[0.26713066 0.22541203 0.50871874],[0.26713306 0.22541174 0.5087204 ],[1. 1. 1.],0.2819173,1.2045525622494129,[0.025    0.499502 0.025    0.59359  0.025    0.975   ],[0. 0. 0.],10880,Car,Triangle
352,../shapes\Car\m1495.obj,6870,[0.54547237 0.23852107 0.12391757],[0.5454734  0.2385188  0.12391708],[1. 1. 1.],0.33570474,1.092101671105249,[0.025    0.975    0.025    0.451866 0.025    0.35359 ],[0. 0. 0.],13402,Car,Triangle
353,../shapes\Car\m1496.obj,8404,[0.20051216 0.17869552 0.52344173],[0.20051226 0.17869613 0.52344275],[1. 1. 1.],0.34379095,1.0648887731361678,[0.025    0.374098 0.025    0.356087 0.025    0.975   ],[0. 0. 0.],16736,Car,Triangle
354,../shapes\Car\m1497.obj,3655,[0.34402474 0.12182469 0.18392872],[0.344028   0.12182482 0.18392928],[1. 1. 1.],0.3438276,1.0464733324754203,[0.025    0.975    0.025    0.327574 0.025    0.342892],[0. 0. 0.],7234,Car,Triangle
355,../shapes\Car\m1498.obj,5514,[0.20013056 0.13877471 0.63103155],[0.20013417 0.13877368 0.6310333 ],[1. 1. 1.],0.312946,1.0482404608937312,[0.025    0.375032 0.025    0.296635 0.025    0.975   ],[0. 0. 0.],10496,Car,Triangle
356,../shapes\Car\m1499.obj,15465,[0.40385019 0.16972704 0.27595101],[0.4038464  0.16973005 0.27594927],[1. 1. 1.],0.33057386,1.1299133548863045,[0.025    0.975    0.025    0.382137 0.025    0.521646],[0. 0. 0.],31807,Car,Triangle
357,../shapes\Car\m1500.obj,1644,[0.22634912 0.14555339 0.58231408],[0.22634895 0.14555353 0.58231354],[1. 1. 1.],0.3455475,1.091476586691414,[0.025    0.427681 0.025    0.380906 0.025    0.975   ],[0. 0. 0.],3260,Car,Triangle
358,../shapes\Car\m1502.obj,4970,[0.51341977 0.11499056 0.27053063],[0.5134189  0.11499    0.27053213],[1. 1. 1.],0.28724742,1.0796526547820837,[0.025    0.975    0.025    0.206406 0.025    0.504835],[0. 0. 0.],7120,Car,Triangle
359,../shapes\Car\m1503.obj,24786,[0.42426961 0.09057486 0.11359176],[0.42426878 0.0905748  0.11358894],[1. 1. 1.],0.26887354,0.9850955694883178,[0.025    0.975    0.025    0.216294 0.025    0.201974],[0. 0. 0.],50685,Car,Triangle
360,../shapes\Car\m1504.obj,1621,[0.2377526  0.09631764 0.50768733],[0.23775204 0.0963176  0.50768703],[1. 1. 1.],0.29780766,1.0577125250087887,[0.025    0.450467 0.025    0.212706 0.025    0.975   ],[0. 0. 0.],3269,Car,Triangle
361,../shapes\Car\m1505.obj,10969,[0.2081064  0.09203526 0.48345397],[0.20810726 0.09203435 0.48345146],[1. 1. 1.],0.2835386,1.0349301373276854,[0.025    0.391308 0.025    0.210469 0.025    0.975   ],[0. 0. 0.],21007,Car,Triangle
362,../shapes\Car\m1506.obj,4284,[0.29392949 0.50931831 0.17510711],[0.2939299  0.5093178  0.17510717],[1. 1. 1.],0.3526837,1.1204738522792506,[0.025    0.562902 0.025    0.975    0.025    0.277236],[0. 0. 0.],7879,Car,Triangle
363,../shapes\Car\m1507.obj,6514,[0.23201298 0.09199752 0.45402127],[0.23201275 0.0919971  0.45402014],[1. 1. 1.],0.3274323,1.052724104897706,[0.025    0.437739 0.025    0.213081 0.025    0.975   ],[0. 0. 0.],12769,Car,Triangle
364,../shapes\Car\m1508.obj,4336,[0.53344436 0.08826135 0.22259389],[0.5334434  0.08826122 0.22259341],[1. 1. 1.],0.31599298,1.0457888464403335,[0.025    0.975    0.025    0.212635 0.025    0.419927],[0. 0. 0.],10492,Car,Triangle
365,../shapes\Car\m1509.obj,47558,[0.2905094  0.14329778 0.53115243],[0.29051358 0.14329815 0.5311669 ],[1. 1. 1.],0.35681748,1.145190165649489,[0.025    0.552566 0.025    0.386434 0.025    0.975   ],[0. 0. 0.],95017,Car,Triangle
366,../shapes\Car\m1510.obj,54710,[0.25964669 0.10398758 0.54333579],[0.25966084 0.10398874 0.54334414],[1. 1. 1.],0.29664382,1.079559251445859,[0.025    0.488036 0.025    0.245331 0.025    0.975   ],[0. 0. 0.],109357,Car,Triangle
367,../shapes\Car\m1511.obj,10828,[0.30660658 0.09908691 0.55675205],[0.30660248 0.09908691 0.5567523 ],[1. 1. 1.],0.32503825,1.1236428308470983,[0.025    0.58091  0.025    0.250914 0.025    0.975   ],[0. 0. 0.],20577,Car,Triangle
368,../shapes\Car\m1512.obj,6816,[0.50084195 0.20225957 0.16605729],[0.50084627 0.2022597  0.1660572 ],[1. 1. 1.],0.30301803,1.0382062157328031,[0.025    0.975    0.025    0.37961  0.086121 0.308885],[0. 0. 0.],11468,Car,Triangle
369,../shapes\Car\m1513.obj,13106,[0.6661257 0.221996  0.1061767],[0.666127   0.22199532 0.10617734],[1. 1. 1.],0.1825529,1.0259451910298407,[0.065542 0.975    0.025    0.420125 0.025    0.288298],[0. 0. 0.],20844,Car,Triangle
370,../shapes\Car\m1514.obj,18662,[0.229813   0.14311056 0.54296449],[0.22981055 0.14311011 0.5429692 ],[1. 1. 1.],0.22585188,1.0699273961645115,[0.025    0.457041 0.025    0.260765 0.025    0.975   ],[0. 0. 0.],36856,Car,Triangle
371,../shapes\Car\m1515.obj,250,[0.26081319 0.10913848 0.56052483],[0.2608132  0.1091385  0.56052506],[1. 1. 1.],0.33621803,1.08176567727269,[0.025    0.496361 0.025    0.238391 0.025    0.975   ],[0. 0. 0.],391,Car,Triangle
372,../shapes\Car\m1516.obj,12279,[0.22477493 0.51331996 0.109303  ],[0.22476652 0.5133176  0.10930328],[1. 1. 1.],0.3120084,1.0630188784064587,[0.025    0.422411 0.025    0.975    0.025    0.288768],[0. 0. 0.],24863,Car,Triangle
373,../shapes\Car\m1517.obj,3956,[0.23271772 0.12990602 0.54573537],[0.2327169 0.1299054 0.5457358],[1. 1. 1.],0.3372708,1.0785798341816597,[0.025    0.438897 0.025    0.324205 0.025    0.975   ],[0. 0. 0.],7448,Car,Triangle
374,../shapes\Car\m1518.obj,7486,[0.21554982 0.11607381 0.51175263],[0.21555078 0.11607376 0.5117523 ],[1. 1. 1.],0.3206216,1.064554237516704,[0.025    0.406739 0.025    0.316635 0.025    0.975   ],[0. 0. 0.],14482,Car,Triangle
375,../shapes\Car\m1519.obj,4275,[0.20121271 0.13228103 0.5342467 ],[0.20121275 0.13228106 0.5342466 ],[1. 1. 1.],0.32426232,1.0430179857023745,[0.025    0.377113 0.025    0.272796 0.025    0.975   ],[0. 0. 0.],7958,Car,Triangle
376,../shapes\Car\m1521.obj,308,[0.21898336 0.11158727 0.52227867],[0.21898355 0.11158717 0.52227885],[1. 1. 1.],0.344942,1.0545517726765736,[0.025    0.412061 0.025    0.269465 0.025    0.975   ],[0. 0. 0.],580,Car,Triangle
377,../shapes\Car\m1522.obj,2676,[0.21737747 0.13100586 0.43412438],[0.21737732 0.13100603 0.43412414],[1. 1. 1.],0.3387589,1.0571161760027112,[0.025    0.408249 0.025    0.285988 0.025    0.975   ],[0. 0. 0.],4713,Car,Triangle
378,../shapes\Car\m1523.obj,1830,[0.50037109 0.17023105 0.23795445],[0.5003713  0.17023124 0.23795448],[1. 1. 1.],0.31345248,1.0837674322883284,[0.025    0.975    0.025    0.354228 0.025    0.42955 ],[0. 0. 0.],3640,Car,Triangle
379,../shapes\Car\m1524.obj,1517,[0.22584237 0.13216204 0.49166742],[0.22584254 0.13216175 0.49166775],[1. 1. 1.],0.34072816,1.0779118233058314,[0.025    0.426636 0.025    0.338181 0.025    0.975   ],[0. 0. 0.],3014,Car,Triangle
380,../shapes\Car\m1525.obj,10545,[0.23798743 0.45431365 0.11516638],[0.23798843 0.45431414 0.11516614],[1. 1. 1.],0.34699517,1.0921550046022328,[0.025    0.450612 0.025    0.975    0.025    0.355389],[0. 0. 0.],21450,Car,Triangle
381,../shapes\Car\m1526.obj,320,[0.22743206 0.12690331 0.54318069],[0.22743222 0.12690328 0.5431808 ],[1. 1. 1.],0.3626697,1.065432144740763,[0.025    0.43005  0.025    0.286878 0.025    0.975   ],[0. 0. 0.],560,Car,Triangle
382,../shapes\Car\m1527.obj,7315,[0.4318427  0.16130236 0.41264329],[0.43184257 0.16130254 0.41264322],[1. 1. 1.],0.33527026,1.3323025153585402,[0.025    0.975    0.025    0.333125 0.025    0.90681 ],[0. 0. 0.],14450,Car,Triangle
383,../shapes\Car\m1528.obj,18656,[0.19951011 0.13346378 0.504702  ],[0.1995169  0.13346645 0.50469816],[1. 1. 1.],0.307873,1.0440001334530062,[0.025    0.374326 0.025    0.280749 0.025    0.975   ],[0. 0. 0.],37254,Car,Triangle
384,../shapes\Car\m1529.obj,4168,[0.22191037 0.13719464 0.54280756],[0.22190927 0.13719442 0.54280716],[1. 1. 1.],0.3342325,1.0768435632692117,[0.025    0.428029 0.025    0.332668 0.025    0.975   ],[0. 0. 0.],7412,Car,Triangle
385,../shapes\Car\m1530.obj,1268,[0.48624946 0.15810234 0.21216068],[0.48624903 0.15810232 0.21216042],[1. 1. 1.],0.32969728,1.0572216840941548,[0.025    0.975    0.025    0.299075 0.025    0.3993  ],[0. 0. 0.],2286,Car,Triangle
386,../shapes\Car\m1531.obj,2170,[0.51500126 0.13494936 0.20140343],[0.51500124 0.13494924 0.20140302],[1. 1. 1.],0.33641377,1.0564140040007275,[0.025    0.975    0.025    0.323536 0.025    0.377685],[0. 0. 0.],4060,Car,Triangle
387,../shapes\Car\m1532.obj,132,[0.24143555 0.1253173  0.49379261],[0.24143554 0.12531732 0.49379268],[1. 1. 1.],0.35456452,1.105910140137651,[0.025    0.452245 0.025    0.396482 0.025    0.975   ],[0. 0. 0.],134,Car,Triangle
388,../shapes\Car\m1533.obj,7374,[0.20290871 0.13676848 0.48111037],[0.20290823 0.13676737 0.4811107 ],[1. 1. 1.],0.3554939,1.0491633221344654,[0.025    0.384654 0.025    0.287474 0.025    0.975   ],[0. 0. 0.],14462,Car,Triangle
389,../shapes\Car\m1535.obj,15178,[0.20268502 0.1354934  0.60840702],[0.20268473 0.13549301 0.6084059 ],[1. 1. 1.],0.32693592,1.0464152802255169,[0.025    0.373905 0.025    0.290989 0.025    0.975   ],[0. 0. 0.],29304,Car,Triangle
390,../shapes\Car\m1536.obj,1503,[0.3106338  0.47203335 0.26027093],[0.3106339  0.4720335  0.26027095],[1. 1. 1.],0.35868302,1.2222468446599497,[0.025    0.629503 0.025    0.975    0.025    0.500356],[0. 0. 0.],3653,Car,Triangle
391,../shapes\Car\m1538.obj,1830,[0.50037111 0.11672171 0.22126532],[0.5003714  0.11672182 0.22126536],[1. 1. 1.],0.3134522,1.0579680805305782,[0.025    0.975    0.025    0.275461 0.025    0.417512],[0. 0. 0.],3640,Car,Triangle
392,../shapes\Car\m1539.obj,8254,[0.25047568 0.13005723 0.43266585],[0.25047666 0.13005744 0.43266594],[1. 1. 1.],0.33423048,1.082341812975247,[0.025    0.47597  0.025    0.281105 0.025    0.975   ],[0. 0. 0.],16515,Car,Triangle
393,../shapes\Car\m1540.obj,8492,[0.56795422 0.11015172 0.22273721],[0.5679531  0.11015213 0.22273411],[1. 1. 1.],0.35382366,1.0566722369942465,[0.025    0.975    0.025    0.264994 0.025    0.420549],[0. 0. 0.],16860,Car,Triangle
394,../shapes\Car\m1542.obj,4384,[0.25613197 0.1609664  0.46801392],[0.25613233 0.1609659  0.46801436],[1. 1. 1.],0.28774378,1.0990215534909649,[0.025    0.475133 0.025    0.345513 0.025    0.975   ],[0. 0. 0.],7414,Car,Triangle
395,../shapes\Car\m1543.obj,386,[0.44051359 0.14792972 0.24118052],[0.4405134  0.14792977 0.24118064],[1. 1. 1.],0.34159914,1.075320621010105,[0.025    0.975    0.025    0.28357  0.025    0.457384],[0. 0. 0.],548,Car,Triangle
